scenario,case_id,symbol,signal_date,entry_time_utc,entry_equity,margin,margin_fraction_of_equity,notional,xsec_score,xsec_rank_pct,entry_fee,exit_pnl_after_exit_fee,exit_events,exit_time_utc,total_net_pnl,return_on_allocated_margin
xsec_k3_equal_tophalf,083-USELESS-2026-02-06,USELESS,2026-02-06,2026-02-07T00:00:00+00:00,0.8184675500918858,0.2455402650275657,0.3,0.4910805300551314,-0.0027585114094423216,0.5,0.0009821610601102627,-0.04244775594678589,1,2026-02-07T07:15:00+00:00,-0.04342991700689615,-0.17687492925863083
xsec_k3_equal_tophalf,085-ELSA-2026-02-07,ELSA,2026-02-07,2026-02-08T00:00:00+00:00,0.7706319826596616,0.23118959479789847,0.3,0.46237918959579694,0.07979426883806622,1.0,0.0009247583791915938,0.020696756425271308,2,2026-02-12T16:45:00+00:00,0.019771998046079715,0.08552287166454882
xsec_k3_equal_tophalf,087-DUSK-2026-02-09,DUSK,2026-02-09,2026-02-10T00:00:00+00:00,0.8216642584262407,0.2464992775278722,0.3,0.4929985550557444,-0.0019667423280725874,1.0,0.000985997110111489,-0.03376120137034321,2,2026-02-18T19:35:00+00:00,-0.034747198480454704,-0.1409626787913233
xsec_k3_equal_tophalf,089-TNSR-2026-02-11,TNSR,2026-02-11,2026-02-12T00:00:00+00:00,0.7359126300218966,0.22077378900656897,0.3,0.44154757801313793,0.1471430698041023,1.0,0.0008830951560262759,0.0003298196126579108,2,2026-02-13T04:35:00+00:00,-0.000553275543368365,-0.0025060744115412304
xsec_k3_equal_tophalf,094-TOWNS-2026-02-12,TOWNS,2026-02-12,2026-02-13T00:00:00+00:00,0.7381541340980731,0.22144624022942191,0.3,0.44289248045884383,0.07339964328188135,1.0,0.0008857849609176877,0.016590639229236148,2,2026-02-18T14:05:00+00:00,0.015704854268318462,0.07091948931735295
xsec_k3_equal_tophalf,095-RECALL-2026-02-13,RECALL,2026-02-13,2026-02-14T00:00:00+00:00,0.7413563128898313,0.22240689386694937,0.3,0.44481378773389874,0.06596869661822616,1.0,0.0008896275754677975,0.009061808856128051,2,2026-02-15T13:40:00+00:00,0.008172181280660254,0.03674428044280455
xsec_k3_equal_tophalf,103-COOKIE-2026-02-15,COOKIE,2026-02-15,2026-02-16T00:00:00+00:00,0.7533869677503812,0.22601609032511433,0.3,0.45203218065022865,0.05569954027388554,1.0,0.0009040643613004573,-0.0375010410337252,1,2026-02-19T13:40:00+00:00,-0.03840510539502566,-0.16992199687987516
xsec_k3_equal_tophalf,108-FLOCK-2026-02-18,FLOCK,2026-02-18,2026-02-19T00:00:00+00:00,0.7138958886492451,0.21416876659477355,0.3,0.4283375331895471,0.031088124852426822,1.0,0.0008566750663790942,0.03610200326270586,2,2026-02-24T05:35:00+00:00,0.03524532819632677,0.16456801221166895
xsec_k3_equal_tophalf,112-ICNT-2026-02-20,ICNT,2026-02-20,2026-02-21T00:00:00+00:00,0.6989809163764246,0.20969427491292736,0.3,0.4193885498258547,0.07246366453673304,1.0,0.0008387770996517095,-0.034775245158533016,1,2026-02-24T23:05:00+00:00,-0.035614022258184726,-0.16983783783783776
xsec_k3_equal_tophalf,110-ANIME-2026-02-20,ANIME,2026-02-20,2026-02-21T00:00:00+00:00,0.6989809163764246,0.20969427491292736,0.3,0.4193885498258547,-0.01354351072592843,0.6666666666666666,0.0008387770996517095,-0.03511514301222566,1,2026-02-23T01:15:00+00:00,-0.03595392011187737,-0.1714587588373919
xsec_k3_equal_tophalf,117-NEWT-2026-02-24,NEWT,2026-02-24,2026-02-25T00:00:00+00:00,0.665694442329395,0.1997083326988185,0.3,0.399416665397637,-0.0019667423280725874,1.0,0.000798833330795274,0.05588748693162659,2,2026-02-28T08:30:00+00:00,0.05508865360083132,0.27584554363042474
xsec_k3_equal_tophalf,118-ZKC-2026-02-25,ZKC,2026-02-25,2026-02-26T00:00:00+00:00,0.6916103649670217,0.20748310949010648,0.3,0.41496621898021296,-0.0019667423280725874,1.0,0.000829932437960426,-0.03508682802981957,1,2026-03-08T03:00:00+00:00,-0.035916760467779994,-0.17310691244239634
xsec_k3_equal_tophalf,123-COOKIE-2026-02-27,COOKIE,2026-02-27,2026-02-28T00:00:00+00:00,0.7358335728141606,0.2207500718442482,0.3,0.4415001436884964,0.05017119245757013,1.0,0.0008830002873769927,-0.03676147376008395,1,2026-02-28T09:45:00+00:00,-0.03764447404746094,-0.17052983825989998
xsec_k3_equal_tophalf,128-EDU-2026-02-28,EDU,2026-02-28,2026-03-01T00:00:00+00:00,0.6760937575937188,0.20282812727811564,0.3,0.4056562545562313,0.052522978463040236,1.0,0.0008113125091124626,-0.03315429685998422,1,2026-03-02T06:25:00+00:00,-0.033965609369096685,-0.1674600550964188
xsec_k3_equal_tophalf,127-EUL-2026-02-28,EUL,2026-02-28,2026-03-01T00:00:00+00:00,0.6760937575937188,0.20282812727811564,0.3,0.4056562545562313,-0.0002977392786592405,0.5,0.0008113125091124626,-0.03518152653456044,1,2026-03-01T21:10:00+00:00,-0.035992839043672904,-0.17745487042001787
xsec_k3_equal_tophalf,130-TNSR-2026-03-01,TNSR,2026-03-01,2026-03-02T00:00:00+00:00,0.6104077626278168,0.18312232878834503,0.3,0.36624465757669006,0.009887661542919042,1.0,0.0007324893151533802,0.010715319086773954,1,2026-03-16T00:00:00+00:00,0.009982829771620573,0.05451454138702466
xsec_k3_equal_tophalf,131-JOE-2026-03-02,JOE,2026-03-02,2026-03-03T00:00:00+00:00,0.6031891185939512,0.18095673557818534,0.3,0.3619134711563707,-9.262357892349841e-05,1.0,0.0007238269423127414,-0.029771498756461654,1,2026-03-07T11:05:00+00:00,-0.030495325698774396,-0.16852274440814274
xsec_k3_equal_tophalf,141-TOWNS-2026-03-07,TOWNS,2026-03-07,2026-03-08T00:00:00+00:00,0.5548353980363235,0.16645061941089706,0.3,0.3329012388217941,0.05011170370035336,1.0,0.0006658024776435883,0.06773114215387706,3,2026-03-13T00:00:00+00:00,0.06706533967623347,0.40291432926829285
xsec_k3_equal_tophalf,144-ZETA-2026-03-08,ZETA,2026-03-08,2026-03-09T00:00:00+00:00,0.5564437496011607,0.1669331248803482,0.3,0.3338662497606964,-9.262357892349841e-05,1.0,0.0006677324995213928,0.003073420182654444,2,2026-03-23T00:00:00+00:00,0.002405687683133051,0.014411086384786503
xsec_k3_equal_tophalf,150-SOLV-2026-03-12,SOLV,2026-03-12,2026-03-13T00:00:00+00:00,0.6324109232563585,0.18972327697690755,0.3,0.3794465539538151,0.08856660655203377,1.0,0.0007588931079076303,-0.013093918350935266,2,2026-03-18T13:40:00+00:00,-0.013852811458842897,-0.07301587701612919
xsec_k3_equal_tophalf,158-NAORIS-2026-03-15,NAORIS,2026-03-15,2026-03-16T00:00:00+00:00,0.6590758127279985,0.19772274381839955,0.3,0.3954454876367991,-9.262357892349841e-05,1.0,0.0007908909752735982,-0.03424537424159589,1,2026-03-16T22:15:00+00:00,-0.03503626521686949,-0.17719896325659382
xsec_k3_equal_tophalf,159-RIVER-2026-03-16,RIVER,2026-03-16,2026-03-17T00:00:00+00:00,0.6380042918124472,0.19140128754373417,0.3,0.38280257508746834,0.11127101700223668,1.0,0.0007656051501749367,-0.03229275468684584,1,2026-03-17T00:55:00+00:00,-0.033058359837020775,-0.17271754156547728
xsec_k3_equal_tophalf,163-ANIME-2026-03-17,ANIME,2026-03-17,2026-03-18T00:00:00+00:00,0.5955976648752014,0.17867929946256042,0.3,0.35735859892512084,0.14557464595431238,1.0,0.0007147171978502417,-0.0295164028402884,1,2026-03-18T12:35:00+00:00,-0.030231120038138642,-0.16919206717884588
xsec_k3_equal_tophalf,165-AIXBT-2026-03-18,AIXBT,2026-03-18,2026-03-19T00:00:00+00:00,0.5254917649290125,0.15764752947870375,0.3,0.3152950589574075,-9.262357892349841e-05,1.0,0.0006305901179148151,-0.026810009051228968,2,2026-03-29T22:50:00+00:00,-0.027440599169143782,-0.17406298252742788
xsec_k3_equal_tophalf,166-NIL-2026-03-19,NIL,2026-03-19,2026-03-20T00:00:00+00:00,0.4928369981857774,0.14785109945573321,0.3,0.29570219891146643,0.08173549352976435,1.0,0.0005914043978229328,-0.017516423895477133,2,2026-03-22T23:50:00+00:00,-0.018107828293300064,-0.12247340980187685
xsec_k3_equal_tophalf,175-ZORA-2026-03-22,ZORA,2026-03-22,2026-03-23T00:00:00+00:00,0.48390258822601534,0.1451707764678046,0.3,0.2903415529356092,0.13720612011441888,1.0,0.0005806831058712184,-0.023650816054098762,1,2026-03-29T08:20:00+00:00,-0.024231499159969982,-0.1669171974522293
xsec_k3_equal_tophalf,177-PROM-2026-03-23,PROM,2026-03-23,2026-03-24T00:00:00+00:00,0.502420082873814,0.1507260248621442,0.3,0.3014520497242884,-9.262357892349841e-05,1.0,0.0006029040994485768,-0.024981103744923634,1,2026-03-27T07:40:00+00:00,-0.02558400784437221,-0.16973848987108658
xsec_k3_equal_tophalf,186-EDU-2026-03-27,EDU,2026-03-27,2026-03-28T00:00:00+00:00,0.44059613549237886,0.13217884064771365,0.3,0.2643576812954273,0.046692846524567476,1.0,0.0005287153625908546,-0.02357773578730045,1,2026-03-29T23:30:00+00:00,-0.024106451149891305,-0.18237753510140417
xsec_k3_equal_tophalf,194-GRIFFAIN-2026-03-29,GRIFFAIN,2026-03-29,2026-03-30T00:00:00+00:00,0.39457300226687925,0.11837190068006377,0.3,0.23674380136012754,0.050341644685011844,1.0,0.0004734876027202551,6.78811636391614e-05,2,2026-04-05T13:40:00+00:00,-0.0004056064390810937,-0.0034265432653427523
xsec_k3_equal_tophalf,192-FLOCK-2026-03-29,FLOCK,2026-03-29,2026-03-30T00:00:00+00:00,0.39457300226687925,0.11837190068006377,0.3,0.23674380136012754,-0.021033965970128618,0.5,0.0004734876027202551,0.010287812112951133,1,2026-04-13T00:00:00+00:00,0.009814324510230878,0.0829109311740891
xsec_k3_equal_tophalf,195-TOSHI-2026-03-30,TOSHI,2026-03-30,2026-03-31T00:00:00+00:00,0.3928674445484579,0.11786023336453737,0.3,0.23572046672907473,0.1457365824577366,1.0,0.0004714409334581495,-0.013437162677937558,2,2026-04-12T10:00:00+00:00,-0.013908603611395707,-0.11800929978118156
xsec_k3_equal_tophalf,217-VIRTUAL-2026-04-06,VIRTUAL,2026-04-06,2026-04-07T00:00:00+00:00,0.3968498389978752,0.11905495169936255,0.3,0.2381099033987251,0.10850568559314226,1.0,0.0004762198067974502,0.015640145766959004,2,2026-04-20T00:10:00+00:00,0.015163925960161554,0.12736913285600657
xsec_k3_equal_tophalf,228-UB-2026-04-13,UB,2026-04-13,2026-04-14T00:00:00+00:00,0.416419778639215,0.12492593359176449,0.3,0.24985186718352898,0.09719689957856617,1.0,0.0004997037343670579,0.03617435815223699,2,2026-04-21T00:05:00+00:00,0.03567465441786993,0.285566442388562
xsec_k3_equal_tophalf,229-SIGN-2026-04-13,SIGN,2026-04-13,2026-04-14T00:00:00+00:00,0.416419778639215,0.12492593359176449,0.3,0.24985186718352898,0.0752521972227501,0.5,0.0004997037343670579,-0.02328519364593078,1,2026-04-14T11:50:00+00:00,-0.023784897380297838,-0.19039199225056513
xsec_k3_equal_tophalf,231-ICNT-2026-04-14,ICNT,2026-04-14,2026-04-15T00:00:00+00:00,0.3736479750646913,0.11209439251940738,0.3,0.22418878503881476,0.17708939784565858,1.0,0.00044837757007762955,0.049222148047765285,2,2026-04-23T15:05:00+00:00,0.048773770477687654,0.43511338418862694
xsec_k3_equal_tophalf,252-SXT-2026-04-20,SXT,2026-04-20,2026-04-21T00:00:00+00:00,0.49089848455045704,0.14726954536513712,0.3,0.29453909073027423,-0.0003531808703473384,1.0,0.0005890781814605485,-0.024291933813707475,1,2026-05-03T09:05:00+00:00,-0.024881011995168022,-0.1689487934078872
xsec_k3_equal_tophalf,253-NIL-2026-04-21,NIL,2026-04-21,2026-04-22T00:00:00+00:00,0.49850158113567056,0.14955047434070115,0.3,0.2991009486814023,0.20444755773736883,1.0,0.0005982018973628046,-0.010421340545321638,2,2026-04-30T14:35:00+00:00,-0.011019542442684443,-0.07368443658413326
xsec_k3_equal_tophalf,264-LISTA-2026-04-23,LISTA,2026-04-23,2026-04-24T00:00:00+00:00,0.4831785350140034,0.144953560504201,0.3,0.289907121008402,0.15574373705593442,1.0,0.000579814242016804,0.013781759707436824,1,2026-05-08T00:00:00+00:00,0.01320194546542002,0.0910770692316827
xsec_k3_equal_tophalf,281-ZETA-2026-04-30,ZETA,2026-04-30,2026-05-01T00:00:00+00:00,0.43803580020717037,0.13141074006215112,0.3,0.26282148012430223,0.00014825833131449314,1.0,0.0005256429602486045,-0.01115925798041292,1,2026-05-15T00:00:00+00:00,-0.011684900940661524,-0.08891891891891876
xsec_k3_equal_tophalf,287-BAND-2026-05-03,BAND,2026-05-03,2026-05-04T00:00:00+00:00,0.4336499369510155,0.13009498108530465,0.3,0.2601899621706093,0.17629623915783327,1.0,0.0005203799243412187,-0.00384035631835743,2,2026-05-16T05:50:00+00:00,-0.004360736242698648,-0.033519634703196334
xsec_k3_equal_tophalf,291-WET-2026-05-07,WET,2026-05-07,2026-05-08T00:00:00+00:00,0.4750954893357771,0.14252864680073313,0.3,0.28505729360146626,0.21217465056461043,1.0,0.0005701145872029325,-0.025219144486155382,1,2026-05-14T03:45:00+00:00,-0.025789259073358314,-0.18094088207694722
xsec_k3_equal_tophalf,314-SHELL-2026-05-14,SHELL,2026-05-14,2026-05-15T00:00:00+00:00,0.4182763235007437,0.12548289705022309,0.29999999999999993,0.25096579410044617,0.16562610077909537,1.0,0.0005019315882008923,-0.023745611947892476,1,2026-05-15T14:00:00+00:00,-0.024247543536093367,-0.19323385183232236
xsec_k3_equal_tophalf,313-WOO-2026-05-14,WOO,2026-05-14,2026-05-15T00:00:00+00:00,0.4182763235007437,0.12548289705022309,0.29999999999999993,0.25096579410044617,-0.0012017011552765014,0.5,0.0005019315882008923,-0.020475964695158545,1,2026-05-16T06:25:00+00:00,-0.020977896283359436,-0.16717733473242394
xsec_k3_equal_tophalf,316-VIRTUAL-2026-05-15,VIRTUAL,2026-05-15,2026-05-16T00:00:00+00:00,0.3602651604067461,0.10807954812202383,0.3,0.21615909624404767,0.04427382181310383,1.0,0.00043231819248809534,-0.01780686703248948,1,2026-05-18T11:10:00+00:00,-0.018239185224977576,-0.16875704554561233
xsec_k3_equal_tophalf,318-TOWNS-2026-05-16,TOWNS,2026-05-16,2026-05-17T00:00:00+00:00,0.3477697114664905,0.10433091343994715,0.3,0.2086618268798943,0.00014825833131449314,1.0,0.0004173236537597886,0.014765050929768242,2,2026-05-20T12:05:00+00:00,0.014347727276008453,0.13752134245682612
xsec_k3_equal_tophalf,321-BARD-2026-05-17,BARD,2026-05-17,2026-05-18T00:00:00+00:00,0.344549208643023,0.1033647625929069,0.3,0.2067295251858138,0.010846452822466842,1.0,0.00041345905037162763,-0.019049028380242472,1,2026-05-23T07:55:00+00:00,-0.0194624874306141,-0.18828938356164382
xsec_k3_equal_tophalf,322-BIO-2026-05-18,BIO,2026-05-18,2026-05-19T00:00:00+00:00,0.36041376057595415,0.10812412817278624,0.3,0.2162482563455725,0.22490693900715358,1.0,0.000432496512691145,-0.01891671668356292,1,2026-05-19T09:40:00+00:00,-0.019349213196254066,-0.17895370370370364
xsec_k3_equal_tophalf,326-OGN-2026-05-19,OGN,2026-05-19,2026-05-20T00:00:00+00:00,0.33180701511361915,0.09954210453408574,0.3,0.19908420906817148,0.15880950924075324,1.0,0.00039816841813634295,-0.014924958988569274,2,2026-06-02T23:00:00+00:00,-0.015323127406705616,-0.15393614067561318
xsec_k3_equal_tophalf,328-POPCAT-2026-05-20,POPCAT,2026-05-20,2026-05-21T00:00:00+00:00,0.3287540541949543,0.09862621625848629,0.3,0.19725243251697258,0.00014825833131449314,1.0,0.0003945048650339452,-0.01724629090238572,1,2026-05-23T07:50:00+00:00,-0.017640795767419663,-0.1788651784144843
xsec_k3_equal_tophalf,331-AWE-2026-05-23,AWE,2026-05-23,2026-05-24T00:00:00+00:00,0.3006506823628515,0.09019520470885543,0.3,0.18039040941771087,0.12675740348129919,1.0,0.0003607808188354217,0.012293528996859988,1,2026-06-07T00:00:00+00:00,0.011932748178024567,0.13229914180629385
xsec_k3_equal_tophalf,332-HFT-2026-05-23,HFT,2026-05-23,2026-05-24T00:00:00+00:00,0.3006506823628515,0.09019520470885543,0.3,0.18039040941771087,0.08762564941349567,0.5,0.0003607808188354217,-0.014922000779038571,1,2026-05-25T03:15:00+00:00,-0.015282781597873992,-0.1694411764705881
xsec_k3_equal_tophalf,338-BIO-2026-05-26,BIO,2026-05-26,2026-05-27T00:00:00+00:00,0.29081433803742857,0.08724430141122856,0.3,0.17448860282245712,0.09632059798898301,1.0,0.0003489772056449142,-0.015627165366925627,1,2026-05-28T03:20:00+00:00,-0.015976142572570542,-0.18311961141469318
xsec_k3_equal_tophalf,345-FLOCK-2026-05-28,FLOCK,2026-05-28,2026-05-29T00:00:00+00:00,0.276258448837337,0.08287753465120111,0.3,0.16575506930240222,0.11311904222850547,1.0,0.0003315101386048044,-0.014677262870136354,1,2026-06-02T14:30:00+00:00,-0.015008773008741158,-0.18109579480020938
xsec_k3_equal_tophalf,352-AIXBT-2026-06-02,AIXBT,2026-06-02,2026-06-03T00:00:00+00:00,0.2502116848949365,0.07506350546848095,0.3,0.1501270109369619,0.06677617191529467,1.0,0.0003002540218739238,-0.01697322390114311,1,2026-06-04T02:05:00+00:00,-0.017273477923017033,-0.23011818879508816
xsec_k3_equal_tophalf,354-SKL-2026-06-03,SKL,2026-06-03,2026-06-04T00:00:00+00:00,0.2594748846497683,0.07784246539493049,0.3,0.15568493078986098,0.05311810189874352,1.0,0.000311369861579722,-0.01301301077396773,1,2026-06-04T02:05:00+00:00,-0.013324380635547452,-0.1711711026615969
xsec_k3_equal_tophalf,358-XNY-2026-06-04,XNY,2026-06-04,2026-06-05T00:00:00+00:00,0.2200192808732733,0.06600578426198199,0.3,0.13201156852396398,0.07020150813320734,1.0,0.00026402313704792797,-0.012834791537737658,1,2026-06-05T06:20:00+00:00,-0.013098814674785585,-0.19844949683190477
xsec_k3_equal_tophalf,360-PHA-2026-06-06,PHA,2026-06-06,2026-06-07T00:00:00+00:00,0.20244292116897689,0.06073287635069306,0.3,0.12146575270138613,0.08400416432503756,1.0,0.00024293150540277225,0.023814776747364638,1,2026-06-21T00:00:00+00:00,0.023571845241961865,0.3881233140655106
xsec_k3_equal_tophalf,362-RED-2026-06-06,RED,2026-06-06,2026-06-07T00:00:00+00:00,0.20244292116897689,0.06073287635069306,0.3,0.12146575270138613,0.029286302612184355,0.8,0.00024293150540277225,0.0226390008094276,1,2026-06-21T00:00:00+00:00,0.022396069304024827,0.3687635206786851
xsec_k3_equal_tophalf,363-VIRTUAL-2026-06-06,VIRTUAL,2026-06-06,2026-06-07T00:00:00+00:00,0.20244292116897689,0.06073287635069306,0.3,0.12146575270138613,0.028102145469780758,0.6,0.00024293150540277225,0.01421647135366598,1,2026-06-21T00:00:00+00:00,0.013973539848263208,0.23008197022606103
xsec_k3_equal_tophalf,396-PIPPIN-2026-06-20,PIPPIN,2026-06-20,2026-06-21T00:00:00+00:00,0.2623843755632268,0.07871531266896804,0.3,0.1574306253379361,0.15508026816338918,1.0,0.0003148612506758722,-0.014767646671165695,1,2026-06-23T08:20:00+00:00,-0.015082507921841567,-0.1916083086053414
xsec_k3_equal_tophalf,393-VANRY-2026-06-20,VANRY,2026-06-20,2026-06-21T00:00:00+00:00,0.2623843755632268,0.07871531266896804,0.3,0.1574306253379361,0.037653917253965614,0.8,0.0003148612506758722,-0.01473371301817759,1,2026-06-23T06:25:00+00:00,-0.015048574268853462,-0.1911772151898733
xsec_k3_equal_tophalf,391-ANIME-2026-06-20,ANIME,2026-06-20,2026-06-21T00:00:00+00:00,0.2623843755632268,0.07871531266896804,0.3,0.1574306253379361,0.03617978134193349,0.6,0.0003148612506758722,-0.01336502608984006,1,2026-06-22T17:30:00+00:00,-0.013679887340515931,-0.17378940483976452
xsec_k3_equal_tophalf,401-TAIKO-2026-06-22,TAIKO,2026-06-22,2026-06-23T00:00:00+00:00,0.2367286952410073,0.07101860857230219,0.3,0.14203721714460438,0.018012119005612375,1.0,0.00028407443428920875,-0.01191304512339568,1,2026-06-24T16:40:00+00:00,-0.012197119557684889,-0.17174540311173966
xsec_k3_equal_tophalf,402-WET-2026-06-23,WET,2026-06-23,2026-06-24T00:00:00+00:00,0.2146731082475104,0.06440193247425312,0.3,0.12880386494850624,0.00011978539362387567,1.0,0.0002576077298970125,0.009714445012316645,2,2026-07-06T08:40:00+00:00,0.009456837282419632,0.14684089310829807
xsec_k3_equal_tophalf,405-AVNT-2026-06-24,AVNT,2026-06-24,2026-06-25T00:00:00+00:00,0.20598280968858113,0.06179484290657433,0.3,0.12358968581314866,0.08882043052268716,1.0,0.0002471793716262973,-0.010673827370525411,1,2026-06-25T13:55:00+00:00,-0.010921006742151709,-0.1767300672430357
xsec_k3_equal_tophalf,406-PORTAL-2026-06-24,PORTAL,2026-06-24,2026-06-25T00:00:00+00:00,0.20598280968858113,0.06179484290657433,0.3,0.12358968581314866,0.06150782298651364,0.6666666666666666,0.0002471793716262973,-0.0034616155037582937,1,2026-06-27T13:30:00+00:00,-0.003708794875384591,-0.06001787043931482
xsec_k3_equal_tophalf,407-POPCAT-2026-06-25,POPCAT,2026-06-25,2026-06-26T00:00:00+00:00,0.19904004832877806,0.05971201449863341,0.3,0.11942402899726683,0.00011978539362387567,1.0,0.00023884805799453366,-0.010026098725208715,1,2026-07-01T00:40:00+00:00,-0.01026494678320325,-0.17190756113977992
xsec_k3_equal_tophalf,414-SXT-2026-06-27,SXT,2026-06-27,2026-06-28T00:00:00+00:00,0.19416798392388485,0.05825039517716545,0.3,0.1165007903543309,0.14485417198107603,1.0,0.0002330015807086618,-0.0027834858131340016,2,2026-07-08T02:20:00+00:00,-0.0030164873938426633,-0.05178483999410096
xsec_k3_equal_tophalf,423-SKL-2026-07-01,SKL,2026-07-01,2026-07-02T00:00:00+00:00,0.20226138072187927,0.06067841421656378,0.3,0.12135682843312756,0.0737368173971953,1.0,0.00024271365686625513,0.05046356958220761,2,2026-07-11T21:30:00+00:00,0.050220855925341354,0.8276560383747181
xsec_k3_equal_tophalf,437-C98-2026-07-06,C98,2026-07-06,2026-07-07T00:00:00+00:00,0.19334118839133665,0.058002356517400995,0.3,0.11600471303480199,0.06573171834579009,1.0,0.00023200942606960398,-0.0023369676735011022,1,2026-07-21T00:00:00+00:00,-0.0025689770995707063,-0.044290909090909096
xsec_k3_equal_tophalf,444-TNSR-2026-07-08,TNSR,2026-07-08,2026-07-09T00:00:00+00:00,0.1791141504638236,0.053734245139147076,0.3,0.10746849027829415,0.020163848684915928,1.0,0.0002149369805565883,-0.003660051116786945,1,2026-07-23T00:00:00+00:00,-0.003874988097343533,-0.07211393939393937
xsec_k3_equal_tophalf,449-XPIN-2026-07-11,XPIN,2026-07-11,2026-07-12T00:00:00+00:00,0.23602464047964578,0.07080739214389373,0.3,0.14161478428778745,0.023594289838592804,1.0,0.00028322956857557494,-0.015739121870015322,1,2026-07-13T11:55:00+00:00,-0.016022351438590897,-0.22628077314343836
xsec_k3_equal_tophalf,456-UB-2026-07-14,UB,2026-07-14,2026-07-15T00:00:00+00:00,0.22072139898045282,0.06621641969413584,0.3,0.1324328393882717,0.0969718955401675,1.0,0.00026486567877654336,0.02036368349488747,2,2026-07-25T20:15:00+00:00,0.020098817816110923,0.3035322342849486
xsec_k3_equal_tophalf,469-C98-2026-07-20,C98,2026-07-20,2026-07-21T00:00:00+00:00,0.2252394646928671,0.06757183940786013,0.3,0.13514367881572026,0.0008226600512252348,1.0,0.00027028735763144054,-0.011509736645805499,1,2026-07-27T22:50:00+00:00,-0.01178002400343694,-0.1743333333333332
xsec_k3_equal_tophalf,472-FLOCK-2026-07-22,FLOCK,2026-07-22,2026-07-23T00:00:00+00:00,0.23514810287050644,0.07054443086115193,0.3,0.14108886172230387,0.07390090313614263,1.0,0.00028217772344460776,-0.011771231353996187,1,2026-07-27T23:30:00+00:00,-0.012053409077440794,-0.17086265960759886
xsec_k3_equal_tophalf,479-GMT-2026-07-25,GMT,2026-07-25,2026-07-26T00:00:00+00:00,0.22692014114697664,0.068076042344093,0.3,0.136152084688186,0.07541097048217278,1.0,0.000272304169376372,-0.011196455396818647,1,2026-07-28T01:10:00+00:00,-0.011468759566195018,-0.16846983419255968
xsec_k3_equal_tophalf,486-VANRY-2026-07-29,VANRY,2026-07-29,2026-07-30T00:00:00+00:00,0.2004730524210428,0.06014191572631283,0.3,0.12028383145262567,0.09629875520945576,1.0,0.00024056766290525135,-0.009884163964563777,1,2026-07-30T15:10:00+00:00,-0.01012473162746903,-0.1683473415370328
xsec_k3_equal_tophalf,484-C98-2026-07-29,C98,2026-07-29,2026-07-30T00:00:00+00:00,0.2004730524210428,0.06014191572631283,0.3,0.12028383145262567,0.04259046234416831,0.75,0.00024056766290525135,0.01209337263789861,1,2026-08-03T23:55:00+00:00,0.011852804974993358,0.19708060230292282
xsec_k3_equal_tophalf,485-JOE-2026-07-29,JOE,2026-07-29,2026-07-30T00:00:00+00:00,0.2004730524210428,0.06014191572631283,0.3,0.12028383145262567,-0.015600549211152188,0.5,0.00024056766290525135,0.004619064893612281,1,2026-08-03T23:55:00+00:00,0.00437849723070703,0.07280275624461666
xsec_k3_equal_tophalf,488-ZORA-2026-07-30,ZORA,2026-07-30,2026-07-31T00:00:00+00:00,0.1913587475938366,0.05740762427815097,0.3,0.11481524855630194,0.14682226459522554,1.0,0.00022963049711260388,-0.00037296490140393743,1,2026-08-03T23:55:00+00:00,-0.0006025953985165413,-0.010496783416726161
xsec_k5_equal_tophalf,074-SXT-2026-01-31,SXT,2026-01-31,2026-02-01T00:00:00+00:00,1.0,0.18,0.18,0.36,-0.0019667423280725874,1.0,0.0007199999999999999,-0.0348736130709246,1,2026-02-03T17:00:00+00:00,-0.035593613070924596,-0.19774229483846997
xsec_k5_equal_tophalf,075-ZORA-2026-02-01,ZORA,2026-02-01,2026-02-02T00:00:00+00:00,0.9871151281099145,0.1776807230597846,0.18,0.3553614461195692,0.11288570032980487,1.0,0.0007107228922391385,-0.014811459560509641,2,2026-02-03T05:35:00+00:00,-0.01552218245274878,-0.08735996896819245
xsec_k5_equal_tophalf,076-IOST-2026-02-01,IOST,2026-02-01,2026-02-02T00:00:00+00:00,0.9871151281099145,0.1776807230597846,0.18,0.3553614461195692,0.05373358699792203,0.5,0.0007107228922391385,-0.029133993851252607,1,2026-02-05T11:25:00+00:00,-0.029844716743491744,-0.16796823104693145
xsec_k5_equal_tophalf,078-TOSHI-2026-02-02,TOSHI,2026-02-02,2026-02-03T00:00:00+00:00,0.9979225742118697,0.17962606335813655,0.18,0.3592521267162731,-0.0019667423280725874,1.0,0.0007185042534325462,-0.029903446545722467,1,2026-02-03T18:55:00+00:00,-0.030621950799155015,-0.17047610033128263
xsec_k5_equal_tophalf,079-ACU-2026-02-03,ACU,2026-02-03,2026-02-04T00:00:00+00:00,0.9203738960609722,0.16566730129097498,0.18,0.33133460258194997,-0.0019667423280725874,1.0,0.0006626692051638999,0.0003708097715105907,2,2026-02-05T06:20:00+00:00,-0.0002918594336533092,-0.001761720215027181
xsec_k5_equal_tophalf,080-RIVER-2026-02-04,RIVER,2026-02-04,2026-02-05T00:00:00+00:00,0.9056961394691738,0.1630253051044513,0.18,0.3260506102089026,0.07979426883806622,1.0,0.0006521012204178052,-0.027768643636124846,1,2026-02-05T15:35:00+00:00,-0.02842074485654265,-0.17433333333333317
