case_id,symbol,signal_date,entry_date,executed_independent,executed_shared,right_censored_mark,target_return_2x,profitable,f7c_share,flow_to_signal_volume,flow_to_median20_volume,flow_to_prior7_volume,rank_pct,signal_volume_ratio20,return_3d,return_7d,return_14d,return_30d,recent_7d_runup,distance_20d_high,recent_5x_volume,prior7_max_volume_ratio,signal_day_return,signal_range_pct,market_median_return_7d,market_positive_breadth_7d,market_median_return_30d,market_positive_breadth_30d,available_history_days_from_2025
106-EUL-2026-02-15,EUL,2026-02-15,2026-02-16,True,False,False,-0.16782529572338512,0,0.0012156171645581971,0.0001703452606555499,0.006442669524551227,0.0003381952365526781,0.07100591715976332,37.82124316084589,0.36014851485148514,0.2793946449359721,-0.20072727272727275,-0.5076164874551972,0.6833527357392317,-0.4407124681933843,1,16.723919901942832,0.05268199233716464,0.4134897360703813,0.024136299100804726,0.6390532544378699,-0.3230011401120271,0.10240963855421686,125
107-FIGHT-2026-02-18,FIGHT,2026-02-18,2026-02-19,True,False,False,-0.02824728219261986,0,0.003418082270590343,0.010664679010171959,0.004638345608314059,0.0008747245279470652,0.04142011834319527,0.43492594609645635,-0.1488335722663886,-0.17266278185964024,0.20011025358324153,-0.6797273440564927,0.10653661008360782,-0.6145310747801451,0,1.4987135022957967,0.042458100558659284,0.12100786390627505,0.008353901651794171,0.5739644970414202,-0.3022315701936842,0.10240963855421686,26
108-FLOCK-2026-02-18,FLOCK,2026-02-18,2026-02-19,False,False,False,,0,0.0013750599305443992,0.02046438880298466,0.017660142701401736,0.0031674722860234516,0.08875739644970414,0.8629694671763695,-0.06714172604908952,-0.06343402225755168,-0.049838709677419435,-0.23592736705577178,0.06724960254372014,-0.24182754182754196,0,1.6007630040002763,-0.05547538880872227,0.13793691389599316,0.008353901651794171,0.5739644970414202,-0.3022315701936842,0.10240963855421686,162
109-AWE-2026-02-20,AWE,2026-02-20,2026-02-21,True,True,False,-0.16799118793424847,0,0.02236332448373864,0.0320655070450657,0.23327982770510455,0.012458435391625833,0.011834319526627219,7.275101790133771,-0.3275233538391433,-0.37375344791003606,-0.21261838068560757,0.13214422708093587,0.14778272862295783,-0.45438580275441354,1,17.79767699779322,-0.07606824229143849,0.13411181882519463,-0.03540185893931125,0.2781065088757396,-0.27290076335877855,0.1437125748502994,274
110-ANIME-2026-02-20,ANIME,2026-02-20,2026-02-21,True,True,False,-0.1714587588373919,0,0.011381116305148072,0.06416351286854081,0.043761997455391485,0.01022000765093325,0.01775147928994083,0.6820386774186091,-0.05265116279069759,-0.11857365414575038,-0.1047819971870605,-0.20635910224438903,0.028215336679937586,-0.29208953148894756,0,0.9543403916871949,0.007518796992481258,0.05538524422644597,-0.03540185893931125,0.2781065088757396,-0.27290076335877855,0.1437125748502994,392
111-JOE-2026-02-20,JOE,2026-02-20,2026-02-21,True,True,False,-0.12074944071588353,0,0.0016616365554741747,0.05320266548691985,0.0409740106666822,0.004368844678455702,0.08284023668639054,0.7701495835158086,-0.052966101694915335,-0.09514170040485825,-0.11594561186650187,-0.38871794871794874,0.082995951417004,-0.21059602649006626,0,3.3085035356517385,0.01648664013644119,0.04156976744186047,-0.03540185893931125,0.2781065088757396,-0.27290076335877855,0.1437125748502994,414
112-ICNT-2026-02-20,ICNT,2026-02-20,2026-02-21,True,False,False,-0.16983783783783774,0,0.0013376281993817607,0.1596445106748048,0.08727615907652639,0.017166422732406764,0.08875739644970414,0.5466906360113286,-0.005996641880546938,-0.1171708564124414,0.012955267660718528,0.21739130434782616,0.05986365573072017,-0.16703517587939698,0,0.8123005549911858,0.049379589769561916,0.110815838426787,-0.03540185893931125,0.2781065088757396,-0.27290076335877855,0.1437125748502994,231
113-BIO-2026-02-21,BIO,2026-02-21,2026-02-22,True,False,False,-0.16790442726633883,0,0.003444121327874814,0.0014109139619545726,0.019675585096843327,0.0005109622399540281,0.023668639053254437,13.945276343843299,0.20644340822382357,0.08584509729111023,0.04287284719677542,-0.4336318407960199,0.29530713468141934,-0.1617083946980855,1,30.34454625563284,-0.10135775181559825,0.1616915422885572,-0.08650656759984099,0.14201183431952663,-0.27869419044545135,0.125,413
114-USUAL-2026-02-22,USUAL,2026-02-22,2026-02-23,True,True,False,-0.16808381502890168,0,0.002080000542842842,0.02997677688437348,0.02261033523906446,0.0029932257125556425,0.05325443786982249,0.7542617182053,-0.10427461139896377,-0.08349900596421467,-0.05982324949014284,-0.5053648068669527,0.08151093439363821,-0.2826763485477177,0,1.5077421700799987,-0.03690807799442897,0.06725794530672569,-0.06918744971842317,0.15384615384615385,-0.30291095890410946,0.10650887573964497,416
115-USELESS-2026-02-22,USELESS,2026-02-22,2026-02-23,True,False,False,-0.1693407056345447,0,0.0017589572351924742,0.004862835312976435,0.003731984349346491,0.00018581948316705437,0.07100591715976332,0.7674502855130055,-0.06684689112804132,-0.1490363065889736,0.11055864287803452,-0.44811046511627917,0.26176602420439266,-0.32557726465364134,1,9.342040324096654,-0.0488476953907816,0.11795435798735232,-0.06918744971842317,0.15384615384615385,-0.30291095890410946,0.10650887573964497,191
116-GIGGLE-2026-02-22,GIGGLE,2026-02-22,2026-02-23,True,False,False,-0.1709687385068042,0,0.0015005108604837305,0.0007697819278500955,0.0005355022910142373,9.993543577633477e-05,0.08284023668639054,0.6956545375257487,-0.07833163784333663,-0.12828736369467608,-0.14339741569492592,-0.4663263302572158,0.12828736369467597,-0.29218749999999993,0,0.8563377891209415,-0.05559416261292571,0.07360594795539033,-0.06918744971842317,0.15384615384615385,-0.30291095890410946,0.10650887573964497,136
117-NEWT-2026-02-24,NEWT,2026-02-24,2026-02-25,True,True,False,0.27584554363042474,1,0.002864266668475585,0.1331716990465397,0.09202358603591226,0.015182519956552624,0.047337278106508875,0.6910145826385579,-0.06623093681917203,-0.12232081911262793,-0.050369276218611425,-0.3512613521695257,0.05337883959044376,-0.17682458386683741,0,0.8583839500620094,0.0037470725995316645,0.058145200584700296,-0.1067809820732658,0.15976331360946747,-0.3078055964653903,0.11834319526627218,249
118-ZKC-2026-02-25,ZKC,2026-02-25,2026-02-26,True,True,False,-0.17310691244239637,0,0.0017669507931848147,0.0319365655984695,0.02925797146692213,0.005827681678665357,0.05917159763313609,0.9161276711708871,0.008139534883720989,-0.07073954983922826,-0.06472491909385114,-0.39497557571528263,0.08145766345123273,-0.23544973544973546,0,0.6264714574872158,0.05218446601941751,0.09013398294762465,-0.014998125234345627,0.3905325443786982,-0.28859357696567,0.11834319526627218,163
119-RIVER-2026-02-27,RIVER,2026-02-27,2026-02-28,True,True,False,0.7034077105888564,1,0.008109894102911828,1.795760181228662e-05,1.329137817091731e-05,2.1044566412832356e-06,0.01775147928994083,0.7401532960722699,0.3193960511033682,0.41381456129433714,-0.37657776314345304,-0.7729997602110144,0.5117610454262602,-0.528219610448939,0,0.9954337374301544,0.014195161146326019,0.16571541035229287,-0.060104529616724744,0.21301775147928995,-0.30572036270010083,0.1301775147928994,133
120-CHILLGUY-2026-02-27,CHILLGUY,2026-02-27,2026-02-28,True,False,False,0.010237563451776795,1,0.0036035153070816733,0.022030165964907013,0.028137399988263614,0.0028291486691765103,0.03550295857988166,1.2772214259795014,-0.0020304568527917954,-0.11361587015329122,-0.08558139534883713,-0.3817610062893082,0.10189359783588836,-0.23501945525291834,0,3.4517200231464367,-0.04003906250000011,0.08020833333333344,-0.060104529616724744,0.21301775147928995,-0.30572036270010083,0.1301775147928994,421
121-BARD-2026-02-27,BARD,2026-02-27,2026-02-28,True,False,False,0.1424883557636043,1,0.0034719085187854336,0.01980234820365108,0.12364091178008456,0.0033686706481104076,0.04142011834319527,6.2437500092685045,0.10616261004660799,0.12347140039447746,0.05939243645381276,0.11964355916655744,0.24483892176199884,-0.09749656702228793,1,18.82349570260797,-0.027986348122866822,0.10646932442110302,-0.060104529616724744,0.21301775147928995,-0.30572036270010083,0.1301775147928994,162
122-VANRY-2026-02-27,VANRY,2026-02-27,2026-02-28,True,False,False,-0.17039419404125292,0,0.0033534327352162233,0.010878090969198072,0.009699408523297474,0.0017665939180514206,0.047337278106508875,0.8916462043534933,-0.030196369025564995,-0.1065028161802355,-0.16719694559338205,-0.32625482625482627,0.0131421744324971,-0.22478898267436698,0,0.8501507441247984,-0.01947930324030711,0.07429797191887677,-0.060104529616724744,0.21301775147928995,-0.30572036270010083,0.1301775147928994,421
123-COOKIE-2026-02-27,COOKIE,2026-02-27,2026-02-28,True,False,False,-0.1705298382599,0,0.0021016812334311947,0.003178588400638855,0.01149372393217804,0.0013588705853705783,0.05917159763313609,3.6159837272003985,0.09608323133414931,-0.012679162072767425,-0.09499747347145027,-0.36601769911504434,0.07166482910694594,-0.16386554621848748,0,1.949210127692001,-0.017553483269336256,0.1198156682027649,-0.060104529616724744,0.21301775147928995,-0.30572036270010083,0.1301775147928994,415
124-SXT-2026-02-27,SXT,2026-02-27,2026-02-28,True,False,False,-0.17125608568646544,0,0.0013520494486524296,0.038767984765983754,0.053617694729636386,0.0024987973782202664,0.08875739644970414,1.3830405437190079,-0.07055630936227963,-0.07139629462268415,-0.07390716538981534,-0.3124790899966544,0.13872571170356984,-0.18452380952380953,1,7.782151138100942,-0.011544011544011523,0.04992511233150276,-0.060104529616724744,0.21301775147928995,-0.30572036270010083,0.1301775147928994,300
125-PIPPIN-2026-02-27,PIPPIN,2026-02-27,2026-02-28,True,False,False,-0.16687849540659036,0,0.0013392193291015498,0.000959609485865803,0.0009837716261431922,0.00021805557320210895,0.09467455621301775,1.0251791386322,-0.20505431168255372,0.34938852304797763,0.10336575443154827,0.5855563743551953,0.9153339604891817,-0.29548133595284864,0,1.168969572279832,-0.2025499425521663,0.5478264133943991,-0.060104529616724744,0.21301775147928995,-0.30572036270010083,0.1301775147928994,398
126-FIGHT-2026-02-28,FIGHT,2026-02-28,2026-03-01,True,True,False,-0.166517956019617,0,0.001970441670263048,0.012969567558336075,0.004706460434933709,0.0009796574432078878,0.05917159763313609,0.36288491607483647,-0.11942586399108135,-0.08100639906922635,-0.07926562727670117,-0.6066604419545596,0.21087841768470028,-0.2765884373211219,0,0.8600561146883273,-0.011575160331612766,0.10658509096763802,-0.041466498103666316,0.2781065088757396,-0.2506459948320413,0.11834319526627218,36
127-EUL-2026-02-28,EUL,2026-02-28,2026-03-01,True,False,False,-0.1774548704200179,0,0.0016888888075688368,0.00145584001062108,0.004336343352195515,0.00041084766017472456,0.07692307692307693,2.9785850921527945,0.1314459049544996,0.09921414538310414,0.07081339712918666,-0.3151774785801713,0.13359528487229855,-0.22614107883817425,0,4.8279978815688365,0.05865657521286671,0.17276422764227628,-0.041466498103666316,0.2781065088757396,-0.2506459948320413,0.11834319526627218,138
128-EDU-2026-02-28,EDU,2026-02-28,2026-03-01,True,False,False,-0.16746005509641881,0,0.0014610060918239332,0.05949109572642665,0.0544354104538607,0.006178728352886559,0.08284023668639054,0.9150177818910108,-0.07161125319693096,-0.11174551386623166,-0.166156202143951,-0.271571906354515,0.06199021207177813,-0.24111498257839714,0,2.362143248498245,-0.009099181073703333,0.0795677799607073,-0.041466498103666316,0.2781065088757396,-0.2506459948320413,0.11834319526627218,422
129-PARTI-2026-03-01,PARTI,2026-03-01,2026-03-02,True,False,False,-0.1684402125775022,0,0.0023193070022611804,0.015894729381595855,0.01733309366232036,0.0019111692948018421,0.0650887573964497,1.0904931594739795,-0.0757420675537358,-0.17871759890859484,-0.14196123147092354,0.1683270798292147,0.030650295588904086,-0.20858895705521463,0,1.8025997624138679,-0.05464824120603007,0.14093882704005511,-0.04173106646058733,0.25443786982248523,-0.27414634146341466,0.11834319526627218,340
130-TNSR-2026-03-01,TNSR,2026-03-01,2026-03-02,True,False,False,0.05451454138702467,1,0.0010876925931907436,0.004369204738486221,0.0031506067349354305,0.0004613062446471348,0.10059171597633136,0.7210938657058692,-0.04691831947110259,-0.04712153518123663,-0.11609968354430378,-0.18981145757795503,0.07931769722814508,-0.33387986287077054,0,1.7020079190509418,-0.057371862476270796,0.13768450184501835,-0.04173106646058733,0.25443786982248523,-0.27414634146341466,0.11834319526627218,423
131-JOE-2026-03-02,JOE,2026-03-02,2026-03-03,True,True,False,-0.16852274440814274,0,0.0012487865783642384,0.006978683320584749,0.028970242795462127,0.002601453224510967,0.09467455621301775,4.151247658710883,0.08449168710820376,0.17201767304860072,0.023932063818836946,-0.10483689538807661,0.3110456553755523,-0.1060435857110762,0,3.217907685600016,0.0748244192328471,0.2065600433721877,0.019261637239165186,0.621301775147929,-0.15244072524407248,0.15976331360946747,424
132-REZ-2026-03-03,REZ,2026-03-03,2026-03-04,True,False,False,0.7852684397163119,1,0.001401512975326053,0.018841946148031384,0.013622879313870014,0.0017927254333368972,0.08875739644970414,0.7230080803141102,-0.019130434782608674,-0.025233321811268583,-0.17180616740088106,-0.22013274336283184,0.08330452817144818,-0.2280317547221462,0,1.9027784391280842,0.006783291681542236,0.04740904079382591,0.011246943765281125,0.5502958579881657,-0.1402866727660873,0.20710059171597633,425
133-DOLO-2026-03-04,DOLO,2026-03-04,2026-03-05,True,False,False,0.07412522361359558,1,0.08103417100196707,0.20571105734372636,0.1048047683151206,0.02091564445550371,0.005917159763313609,0.5094756191933835,-0.004746366063482443,-0.1100795755968168,-0.052795031055900554,-0.07905572330496824,0.04058355437665795,-0.21776637910934937,0,0.8873683340692939,-0.019292604501607524,0.05508729680915114,-0.012002630713581097,0.4319526627218935,-0.13953488372093015,0.20118343195266272,306
134-MAGIC-2026-03-04,MAGIC,2026-03-04,2026-03-05,True,False,False,0.03737836960051959,1,0.007210133801450091,0.029581879399189086,0.02187497836787992,0.0029812603594131524,0.029585798816568046,0.7394722313849866,0.02547876769358881,-0.041407222914072284,-0.12166595350164033,-0.12899575671852892,0.03673723536737228,-0.25039561777236763,0,0.8929765011970995,0.014497528830313078,0.054566627848943616,-0.012002630713581097,0.4319526627218935,-0.13953488372093015,0.20118343195266272,425
135-BIO-2026-03-05,BIO,2026-03-05,2026-03-06,True,False,False,-0.049483994266603056,0,0.0028151795982772686,0.009832746910010673,0.007399175787563649,0.0008734506997932806,0.07100591715976332,0.7525034311653627,0.022960429897410872,-0.08238387379491674,-0.07263064658990248,-0.30593304607225713,0.10999123575810676,-0.3832106038291605,0,3.306897501669675,-0.0196629213483146,0.06413418845584595,-0.007023848415550482,0.4319526627218935,-0.13463166807790006,0.21893491124260356,425
136-SHELL-2026-03-05,SHELL,2026-03-05,2026-03-06,True,False,False,-0.1864930295817748,0,0.00203736466441197,0.023129351930630825,0.01482413488599714,0.0011645460049924936,0.08875739644970414,0.6409230544140382,0.01343900758097849,-0.023896448722203867,-0.06128311522502383,-0.1587528604118993,0.1905077995353468,-0.21258366800535478,0,4.95226728388271,-0.037000654878847516,0.06414701803051304,-0.007023848415550482,0.4319526627218935,-0.13463166807790006,0.21893491124260356,380
