case_id,model_version,symbol,group,signal_date,entry_date,entry_price,initial_atr15m,initial_stop,exit_time_utc,weighted_exit_price,exit_events,last_exit_reason,gross_return_1x,net_return_1x,net_return_2x,mae_1x,mfe_until_exit_1x,theoretical_14d_mfe_1x,mfe_capture_ratio,old_net_return_1x,old_net_return_2x,new_minus_old_2x,right_censored_mark,coverage_ratio,decision_count
001-NIL-2026-01-01,v2,NIL,新增169币,2026-01-01,2026-01-02,0.07563,0.00032214285714285813,0.0695796,2026-01-08T03:30:00+00:00,0.06929,1,保护止损,-0.08382916831944998,-0.087486536908993,-0.174973073817986,-0.08594473092688093,0.06809467142668257,0.06809467142668257,-1.2310679611650481,0.0,0.0,-0.174973073817986,False,1.0,1
002-SXT-2026-01-01,v2,SXT,新增169币,2026-01-01,2026-01-02,0.02405,6.714285714285738e-05,0.022126,2026-01-16T00:00:00+00:00,0.02823,1,持有满14天,0.17380457380457393,0.1691187272025596,0.3382374544051192,-0.010395010395010229,0.3226611226611227,0.3226611226611227,0.5386597938144333,0.0,0.0,0.3382374544051192,False,1.0,1
003-BIO-2026-01-01,v2,BIO,新增169币,2026-01-01,2026-01-02,0.04593,0.00019499999999999924,0.0422556,2026-01-07T15:45:00+00:00,0.0472925,2,V2弱趋势分层回撤,0.029664707163074233,0.02555426921032755,0.0511085384206551,-0.008926627476594784,0.2205530154583062,0.2205530154583062,0.1345014807502467,0.0,0.0,0.0511085384206551,False,1.0,2
004-NEWT-2026-01-01,v2,NEWT,新增169币,2026-01-01,2026-01-02,0.0976,0.00034285714285714377,0.08979200000000001,2026-01-16T00:00:00+00:00,0.1024,1,持有满14天,0.049180327868852514,0.04499198324662146,0.08998396649324292,-0.014344262295082122,0.15573770491803263,0.15573770491803263,0.3157894736842112,0.0,0.0,0.08998396649324292,False,1.0,1
005-REZ-2026-01-01,v2,REZ,新增169币,2026-01-01,2026-01-02,0.005157,2.750000000000024e-05,0.00474444,2026-01-08T06:15:00+00:00,0.0051642500000000004,2,V2弱趋势分层回撤,0.0014058561178980078,-0.0025917720502373898,-0.0051835441004747795,-0.019972852433585375,0.1818886949777001,0.21194492922241626,0.006633119853613927,0.0,0.0,-0.0051835441004747795,False,1.0,2
006-FLOCK-2026-01-01,v2,FLOCK,新增169币,2026-01-01,2026-01-02,0.0878,0.0004785714285714264,0.080776,2026-01-16T00:00:00+00:00,0.0903,1,持有满14天,0.028473804100227706,0.02436812025152424,0.04873624050304848,-0.02505694760820054,0.1275626423690206,0.1275626423690206,0.2232142857142849,0.0,0.0,0.04873624050304848,False,1.0,1
007-MELANIA-2026-01-01,v2,MELANIA,新增169币,2026-01-01,2026-01-02,0.1178,0.0007999999999999981,0.108376,2026-01-15T20:00:00+00:00,0.179875,3,多周期退出评分,0.5269524617996604,0.5208568431896816,1.0417136863793632,-0.01697792869269954,0.6799660441426145,0.6799660441426145,0.7749687890137328,0.0,0.0,1.0417136863793632,False,1.0,3
008-CROSS-2026-01-01,v2,CROSS,新增169币,2026-01-01,2026-01-02,0.13936,0.0015728571428571417,0.12821120000000003,2026-01-06T16:15:00+00:00,0.1282,1,保护止损,-0.0800803673938002,-0.0837527012564997,-0.1675054025129994,-0.08151549942594727,0.048650975889781733,0.048650975889781733,-1.646017699115048,0.0,0.0,-0.1675054025129994,False,1.0,1
009-ZORA-2026-01-01,v2,ZORA,新增169币,2026-01-01,2026-01-02,0.03702,0.00015500000000000087,0.034058399999999996,2026-01-08T06:30:00+00:00,0.039685,2,V2弱趋势分层回撤,0.07198811453268505,0.06770872086189605,0.1354174417237921,-0.022150189086979855,0.2644516477579686,0.2644516477579686,0.2722165474974465,0.0,0.0,0.1354174417237921,False,1.0,2
010-LQTY-2026-01-01,v2,LQTY,新增169币,2026-01-01,2026-01-02,0.387,0.001821428571428573,0.35604,2026-01-16T00:00:00+00:00,0.3884,1,持有满14天,0.0036175710594315014,-0.00038888631006717134,-0.0007777726201343427,-0.02635658914728678,0.10723514211886309,0.10723514211886309,0.033734939759035916,0.0,0.0,-0.0007777726201343427,False,1.0,1
