case_id,symbol,signal_date,entry_date,decision_time_utc,decision_close_time_ms,execution_time_utc,execution_open_time_ms,execution_price,sold_fraction,cumulative_sold_fraction,reason,score,drawdown,volume_ratio,upper_wick_share,taker_buy_share,failure15,weak1h,regime4h,weak4h_confirmed,mfe_at_decision,active_stop
012-AGLD-2026-01-20,AGLD,2026-01-20,2026-01-21,2026-01-25T15:24:59+00:00,1769354699999,2026-01-25T15:25:00+00:00,1769354700000,0.3392,1.0,1.0,5m收盘距持仓最高价回撤15%,0.604541237248719,0.16560039370078738,8.690658351549441,0.36320754716981063,0.47239952480103414,False,False,strong,False,0.5382286146858442,0.2652568
013-ACU-2026-01-21,ACU,2026-01-21,2026-01-22,2026-01-22T10:04:59+00:00,1769076299999,2026-01-22T10:05:00+00:00,1769076300000,0.132,1.0,1.0,5m收盘距持仓最高价回撤15%,0.552687002580264,0.15281880056504427,1.9005934856575164,0.006833712984055174,0.41281980210409,True,False,neutral,False,0.20197576599521505,0.13008828
014-NEWT-2026-01-21,NEWT,2026-01-21,2026-01-22,2026-01-25T19:19:59+00:00,1769368799999,2026-01-25T19:20:00+00:00,1769368800000,0.1049,1.0,1.0,5m收盘距持仓最高价回撤15%,0.8185945026835268,0.15662650602409645,9.78655898249234,0.05000000000000139,0.24605687663878875,True,True,strong,False,0.33440514469453375,0.0936732
015-ZKC-2026-01-26,ZKC,2026-01-26,2026-01-27,2026-01-27T09:24:59+00:00,1769505899999,2026-01-27T09:25:00+00:00,1769505900000,0.1318,1.0,1.0,保护止损,0.6999999999999983,0.1077235772357723,0.5999611955095633,0.37499999999999567,0.5331427162928272,True,True,weak,False,0.03000697836706201,0.131836
016-POPCAT-2026-01-21,POPCAT,2026-01-21,2026-01-22,2026-01-25T17:34:59+00:00,1769362499999,2026-01-25T17:35:00+00:00,1769362500000,0.0733,1.0,1.0,保护止损,0.7573433034089676,0.10171568627450978,0.8379129662522202,0.4999999999999826,0.48898504488653827,True,True,weak,True,0.023839397741530988,0.073324
017-VANRY-2026-01-24,VANRY,2026-01-24,2026-01-25,2026-01-25T18:44:59+00:00,1769366699999,2026-01-25T18:45:00+00:00,1769366700000,0.007177,1.0,1.0,保护止损,0.7369199752726174,0.0873712323540633,2.4411665492777206,0.1666666666666623,0.2911355883113753,True,True,weak,True,0.004599463395936976,0.007200840000000001
018-BMT-2026-01-29,BMT,2026-01-29,2026-01-30,2026-01-31T14:39:59+00:00,1769870399999,2026-01-31T14:40:00+00:00,1769870400000,0.01872,1.0,1.0,保护止损,0.8282761803196788,0.0987000481463649,14.084248881076215,0.16666666666666827,0.401735946179125,True,True,weak,True,0.017638412542871018,0.0187772
019-EUL-2026-01-29,EUL,2026-01-29,2026-01-30,2026-01-31T14:34:59+00:00,1769870099999,2026-01-31T14:35:00+00:00,1769870100000,1.515,1.0,1.0,5m收盘距持仓最高价回撤15%,0.7783476686739738,0.15418994413407827,14.771221365874545,0.19230769230769656,0.4978631123736573,True,True,weak,True,0.09547123623011022,1.50328
020-XPIN-2026-01-28,XPIN,2026-01-28,2026-01-29,2026-02-02T17:04:59+00:00,1770051899999,2026-02-02T17:05:00+00:00,1770051900000,0.00211,1.0,1.0,保护止损,0.7999999999999999,0.13357994245787086,103.19386534674169,0.0,0.3213077166839711,True,True,weak,True,0.06013071895424815,0.0021114000000000003
021-SXT-2026-01-31,SXT,2026-01-31,2026-02-01,2026-02-03T16:59:59+00:00,1770137999999,2026-02-03T17:00:00+00:00,1770138000000,0.02437,1.0,1.0,保护止损,0.8506329113924064,0.1109084275811748,18.696529601588814,0.1265822784810159,0.30508690857262755,True,True,weak,True,0.017823988117341205,0.0247756
022-ZORA-2026-02-01,ZORA,2026-02-01,2026-02-02,2026-02-03T01:54:59+00:00,1770083699999,2026-02-03T01:55:00+00:00,1770083700000,0.02486,1.0,1.0,5m收盘距持仓最高价回撤15%,0.5999999999999956,0.15095628415300544,0.7145882362400625,0.24999999999998915,0.29629477120537184,False,True,weak,True,0.13576415826221866,0.023717600000000002
023-TOSHI-2026-02-02,TOSHI,2026-02-02,2026-02-03,2026-02-03T18:54:59+00:00,1770144899999,2026-02-03T18:55:00+00:00,1770144900000,0.0001941,1.0,1.0,保护止损,0.4956764295676428,0.09855880985588095,0.7721303411807607,0.0,0.21424211948415686,False,True,weak,True,0.017983909133932663,0.000194396
024-USELESS-2026-02-06,USELESS,2026-02-06,2026-02-07,2026-02-07T07:14:59+00:00,1770448499999,2026-02-07T07:15:00+00:00,1770448500000,0.03235,1.0,1.0,保护止损,0.7774572272442469,0.08592425098925949,3.001913554998777,0.3333333333333282,0.4028878795057644,True,True,weak,True,0.0011318619128466434,0.0325128
025-MELANIA-2026-02-06,MELANIA,2026-02-06,2026-02-07,2026-02-10T10:34:59+00:00,1770719699999,2026-02-10T10:35:00+00:00,1770719700000,0.1183,1.0,1.0,保护止损,0.5499999999999999,0.1111945905334335,0.7171837276415478,0.0,0.5223186556596465,True,True,weak,True,0.030983733539891478,0.11877199999999999
026-KMNO-2026-02-06,KMNO,2026-02-06,2026-02-07,2026-02-11T04:44:59+00:00,1770785099999,2026-02-11T04:45:00+00:00,1770785100000,0.02872,1.0,1.0,保护止损,0.5990380589231887,0.08039718129404239,3.264739710721881,0.07692307692307487,0.5719495220237205,True,True,weak,True,0.000320410124959869,0.0287132
027-TNSR-2026-02-11,TNSR,2026-02-11,2026-02-12,2026-02-12T08:59:59+00:00,1770886799999,2026-02-12T09:00:00+00:00,1770886800000,0.0529,1.0,1.0,5m收盘距持仓最高价回撤15%,0.6057191393733788,0.15411670663469224,1.3060863998120853,0.09580838323353291,0.5145542930583434,True,True,strong,False,0.18735763097949887,0.04124964285714285
028-POPCAT-2026-02-12,POPCAT,2026-02-12,2026-02-13,2026-02-15T12:54:59+00:00,1771160099999,2026-02-15T12:55:00+00:00,1771160100000,0.05431,1.0,1.0,5m收盘距持仓最高价回撤15%,0.8037400309972262,0.1568079490762304,4.466152414587982,0.14062499999999933,0.3217616844059157,True,True,weak,True,0.2871702637889686,0.05024016
029-COOKIE-2026-02-15,COOKIE,2026-02-15,2026-02-16,2026-02-19T13:39:59+00:00,1771508399999,2026-02-19T13:40:00+00:00,1771508400000,0.01767,1.0,1.0,保护止损,0.7038022623783634,0.14354995150339478,1.4241428180441102,0.07692307692307282,0.11142612501189231,True,True,weak,True,0.07228289131565258,0.017691600000000002
030-MAGIC-2026-02-11,MAGIC,2026-02-11,2026-02-12,2026-02-18T23:24:59+00:00,1771457099999,2026-02-18T23:25:00+00:00,1771457100000,0.06965,1.0,1.0,5m收盘距持仓最高价回撤15%,0.6526403746707197,0.15216068167985386,8.062902101465939,0.04166666666667871,0.2181700904370359,False,True,weak,True,0.1957787481804949,0.063204
031-RECALL-2026-02-13,RECALL,2026-02-13,2026-02-14,2026-02-15T11:24:59+00:00,1771154699999,2026-02-15T11:25:00+00:00,1771154700000,0.05579,1.0,1.0,5m收盘距持仓最高价回撤15%,0.7318281181365582,0.15090604537840735,1.4317918789887498,0.20689655172413848,0.38646873016067146,True,True,strong,False,0.21162361623616244,0.0544168
032-FIGHT-2026-02-18,FIGHT,2026-02-18,2026-02-19,2026-02-23T01:04:59+00:00,1771808699999,2026-02-23T01:05:00+00:00,1771808700000,0.006438,1.0,1.0,5m收盘距持仓最高价回撤15%,0.7691156476718333,0.15013192612137205,21.539230205883594,0.05581395348837526,0.42981490058527516,True,True,weak,True,0.16061858827132136,0.00600852
033-FLOCK-2026-02-18,FLOCK,2026-02-18,2026-02-19,2026-02-24T00:14:59+00:00,1771892099999,2026-02-24T00:15:00+00:00,1771892100000,0.06409,1.0,1.0,5m收盘距持仓最高价回撤15%,0.791865297254651,0.15530652603823336,7.786582325786455,0.02040816326531248,0.34792948040111005,True,True,weak,True,0.28646540027137046,0.05919584
034-AWE-2026-02-20,AWE,2026-02-20,2026-02-21,2026-02-22T01:39:59+00:00,1771724399999,2026-02-22T01:40:00+00:00,1771724400000,0.05428,1.0,1.0,保护止损,0.7135753676929402,0.0818812383691423,0.5532448175976828,0.6086956521739039,0.47310252112173007,True,True,weak,True,0.00169462802914766,0.0542892
035-USUAL-2026-02-22,USUAL,2026-02-22,2026-02-23,2026-02-23T16:49:59+00:00,1771865399999,2026-02-23T16:50:00+00:00,1771865400000,0.01273,1.0,1.0,保护止损,0.6126965475059574,0.0802023121387283,1.40366694860338,0.0,0.1786956686338761,True,True,weak,True,0.0,0.012732799999999999
036-ZKC-2026-02-25,ZKC,2026-02-25,2026-02-26,2026-03-08T02:59:59+00:00,1772938799999,2026-03-08T03:00:00+00:00,1772938800000,0.07962,1.0,1.0,保护止损,0.7222343593020681,0.13089519650655024,2.599535356468709,0.02499999999999046,0.11252304083114562,True,True,weak,True,0.055299539170506895,0.079856
037-NEWT-2026-02-24,NEWT,2026-02-24,2026-02-25,2026-02-27T13:29:59+00:00,1772198999999,2026-02-27T13:30:00+00:00,1772199000000,0.07534,1.0,1.0,5m收盘距持仓最高价回撤15%,0.657643156561352,0.15222772277227725,0.8041058762699761,0.10655737704918462,0.4024696913874829,True,True,strong,False,0.3824856120703064,0.06454716
038-CHILLGUY-2026-02-27,CHILLGUY,2026-02-27,2026-02-28,2026-03-06T14:09:59+00:00,1772806199999,2026-03-06T14:10:00+00:00,1772806200000,0.00995,1.0,1.0,5m收盘距持仓最高价回撤15%,0.6527221769122482,0.15017064846416373,1.0426723240272462,0.0,0.34659478419018547,True,True,weak,True,0.18984771573604053,0.009061999999999999
039-RIVER-2026-02-27,RIVER,2026-02-27,2026-02-28,2026-03-03T14:19:59+00:00,1772547599999,2026-03-03T14:20:00+00:00,1772547600000,16.453,1.0,1.0,5m收盘距持仓最高价回撤15%,0.5762969262981096,0.171809715580166,2.058355582428905,0.002868068833652118,0.38281754221215203,True,False,strong,False,0.7485256579526447,11.406444
040-FIGHT-2026-02-28,FIGHT,2026-02-28,2026-03-01,2026-03-02T07:09:59+00:00,1772435399999,2026-03-02T07:10:00+00:00,1772435400000,0.005819,1.0,1.0,保护止损,0.8169014084507048,0.11532024950555297,18.98638740633927,0.042253521126762,0.19453879019872256,True,True,weak,True,0.039867109634551534,0.0058153200000000006
041-PARTI-2026-03-01,PARTI,2026-03-01,2026-03-02,2026-03-04T08:39:59+00:00,1772613599999,2026-03-04T08:40:00+00:00,1772613600000,0.08306,1.0,1.0,保护止损,0.7250000000000011,0.12485512590875569,0.5825419640899456,0.4375000000000027,0.6287157697519196,True,True,weak,True,0.05081930912311772,0.0830944
042-DOLO-2026-03-04,DOLO,2026-03-04,2026-03-05,2026-03-18T23:59:59+00:00,1773878399999,2026-03-19T00:00:00+00:00,1773878400000,0.03492,1.0,1.0,持有满14天,0.3791587722622377,0.07400530503978786,0.688696800528243,0.14285714285718534,0.1680902989627822,False,False,weak,True,0.12403100775193798,0.0308568
043-MAGIC-2026-03-04,MAGIC,2026-03-04,2026-03-05,2026-03-18T23:59:59+00:00,1773878399999,2026-03-19T00:00:00+00:00,1773878400000,0.06298,1.0,1.0,持有满14天,0.6232192416480058,0.1001428571428572,0.392518586815196,0.7499999999999133,0.4651711375279913,False,True,weak,True,0.13673270542383897,0.056653600000000005
044-AWE-2026-03-11,AWE,2026-03-11,2026-03-12,2026-03-25T23:59:59+00:00,1774483199999,2026-03-26T00:00:00+00:00,1774483200000,0.05087,1.0,1.0,持有满14天,0.3,0.10738726092296891,0.23342594807441072,0.0,0.7866939933785275,False,False,weak,True,0.11178306671868898,0.0471592
045-ZETA-2026-03-08,ZETA,2026-03-08,2026-03-09,2026-03-19T15:24:59+00:00,1773933899999,2026-03-19T15:25:00+00:00,1773933900000,0.04931,1.0,1.0,5m收盘距持仓最高价回撤15%,0.5749999999999881,0.15041350792556862,0.6960202369324017,0.1874999999999702,0.2522130262684419,False,True,weak,True,0.1741857171758041,0.045475600000000005
046-SXT-2026-03-11,SXT,2026-03-11,2026-03-12,2026-03-14T05:04:59+00:00,1773464699999,2026-03-14T05:05:00+00:00,1773464700000,0.01747,1.0,1.0,保护止损,0.8290891611293276,0.091948051948052,2.405547390728907,0.39999999999997227,0.37090562343887123,True,True,weak,True,0.012092534174553249,0.017498399999999997
047-SKL-2026-03-13,SKL,2026-03-13,2026-03-14,2026-03-22T21:19:59+00:00,1774214399999,2026-03-22T21:20:00+00:00,1774214400000,0.00609,1.0,1.0,5m收盘距持仓最高价回撤15%,0.7840016721731148,0.1532033426183843,7.82248035501298,0.0,0.2094258593946637,True,True,weak,True,0.10461538461538455,0.00598
048-BARD-2026-03-19,BARD,2026-03-19,2026-03-20,2026-03-21T02:04:59+00:00,1774058699999,2026-03-21T02:05:00+00:00,1774058700000,0.5326,1.0,1.0,保护止损,0.6400413250769127,0.0965388530709197,2.7820591689502825,0.0,0.44934528273193036,True,True,weak,True,0.01568154402895061,0.533876
049-NIL-2026-03-19,NIL,2026-03-19,2026-03-20,2026-03-22T19:44:59+00:00,1774208699999,2026-03-22T19:45:00+00:00,1774208700000,0.04524,1.0,1.0,5m收盘距持仓最高价回撤15%,0.5906061196373286,0.15087258397447922,1.8651229423265787,0.0,0.7923271196167812,True,True,weak,True,0.11136600625651716,0.044114
050-AIXBT-2026-03-18,AIXBT,2026-03-18,2026-03-19,2026-03-29T22:44:59+00:00,1774824299999,2026-03-29T22:45:00+00:00,1774824300000,0.02265,1.0,1.0,5m收盘距持仓最高价回撤15%,0.7,0.15668031261630078,49.233983385210436,0.0,0.3189772232034314,True,False,weak,True,0.09183258837870789,0.0226412
051-SKL-2026-03-21,SKL,2026-03-21,2026-03-22,2026-03-28T01:19:59+00:00,1774660799999,2026-03-28T01:20:00+00:00,1774660800000,0.00573,1.0,1.0,保护止损,0.7930009414387756,0.1265243902439025,15.204246942480731,0.0,0.3604985878418365,True,True,weak,True,0.052969502407704594,0.0057316
052-PROM-2026-03-23,PROM,2026-03-23,2026-03-24,2026-03-27T07:39:59+00:00,1774597199999,2026-03-27T07:40:00+00:00,1774597200000,0.998,1.0,1.0,保护止损,0.9142857142857143,0.14786324786324778,29.01682557487381,0.2857142857142857,0.2109012892127491,True,True,weak,True,0.07734806629834234,0.99912
053-FLOCK-2026-03-29,FLOCK,2026-03-29,2026-03-30,2026-04-12T23:59:59+00:00,1776038399999,2026-04-13T00:00:00+00:00,1776038400000,0.05165,1.0,1.0,持有满14天,0.7726064133856422,0.1049072307959078,1.4148468185388845,0.6111111111111068,0.6567282956711639,True,True,weak,True,0.16740890688259102,0.045448
054-RESOLV-2026-03-26,RESOLV,2026-03-26,2026-03-27,2026-03-28T20:49:59+00:00,1774730999999,2026-03-28T20:50:00+00:00,1774731000000,0.0394,1.0,1.0,5m收盘距持仓最高价回撤15%,0.7847977974292785,0.15012942191544443,3.8452669274420144,0.11764705882352701,0.3330074285655338,True,True,weak,True,0.15524545228008968,0.0369196
055-PHA-2026-03-28,PHA,2026-03-28,2026-03-29,2026-04-11T23:59:59+00:00,1775951999999,2026-04-12T00:00:00+00:00,1775952000000,0.04126,1.0,1.0,持有满14天,0.8318181818181772,0.12116695059625215,0.5294889544613348,0.4545454545454431,0.31637122369295645,True,True,weak,False,0.3440183171150544,0.03507976
056-SKL-2026-04-01,SKL,2026-04-01,2026-04-02,2026-04-03T15:19:59+00:00,1775229599999,2026-04-03T15:20:00+00:00,1775229600000,0.00654,1.0,1.0,保护止损,0.7365907072513594,0.09668508287292821,5.982780335850728,0.19999999999999307,0.5419069964650511,True,True,weak,False,0.015427769985974837,0.0065596000000000005
057-SXT-2026-04-02,SXT,2026-04-02,2026-04-03,2026-04-16T23:59:59+00:00,1776383999999,2026-04-17T00:00:00+00:00,1776384000000,0.01659,1.0,1.0,持有满14天,0.4588298078852061,0.06906232453677696,2.209457040711486,0.49999999999998557,0.7614476109516636,False,False,weak,True,0.06264916467780424,0.015419200000000001
058-AUCTION-2026-04-09,AUCTION,2026-04-09,2026-04-10,2026-04-23T23:59:59+00:00,1776988799999,2026-04-24T00:00:00+00:00,1776988800000,4.78,1.0,1.0,持有满14天,0.3244186046511628,0.05813953488372092,22.735061106675676,0.0,0.57848701360094,False,False,weak,True,0.07819804504887373,4.3295200000000005
059-FLOCK-2026-04-02,FLOCK,2026-04-02,2026-04-03,2026-04-16T23:59:59+00:00,1776383999999,2026-04-17T00:00:00+00:00,1776384000000,0.06085,1.0,1.0,持有满14天,0.4106772744850613,0.08836303729219708,2.901691535053779,0.19047619047618103,0.5665244347714028,False,False,strong,False,0.35134588140052614,0.04960764
060-TNSR-2026-04-10,TNSR,2026-04-10,2026-04-11,2026-04-14T16:54:59+00:00,1776185699999,2026-04-14T16:55:00+00:00,1776185700000,0.03849,1.0,1.0,保护止损,0.7665848904343003,0.1354447439353098,5.831517628945647,0.04651162790697487,0.37533049948533515,True,True,weak,True,0.06151645207439205,0.038584799999999995
061-MAGIC-2026-04-04,MAGIC,2026-04-04,2026-04-05,2026-04-18T12:39:59+00:00,1776515999999,2026-04-18T12:40:00+00:00,1776516000000,0.06706,1.0,1.0,5m收盘距持仓最高价回撤15%,0.6416496852363247,0.1503673676209779,2.2538934706590923,0.09677419354839505,0.6245079986060217,True,True,weak,False,0.35635738831615105,0.0584328
062-POWER-2026-04-15,POWER,2026-04-15,2026-04-16,2026-04-17T08:19:59+00:00,1776413999999,2026-04-17T08:20:00+00:00,1776414000000,0.10605,1.0,1.0,5m收盘距持仓最高价回撤15%,0.5351007562704961,0.19605761940864286,16.920107727394463,0.06585662211421606,0.4118628388627854,False,False,strong,False,0.48770584254455196,0.08901464
063-MUBARAK-2026-04-17,MUBARAK,2026-04-17,2026-04-18,2026-04-18T18:54:59+00:00,1776538499999,2026-04-18T18:55:00+00:00,1776538500000,0.01418,1.0,1.0,保护止损,0.8109288223338875,0.14060606060606062,1.441483894874466,0.5999999999999792,0.4443389702733752,True,True,weak,True,0.06865284974093266,0.0142048
064-BAS-2026-04-19,BAS,2026-04-19,2026-04-20,2026-04-21T23:19:59+00:00,1776813599999,2026-04-21T23:20:00+00:00,1776813600000,0.015595,1.0,1.0,5m收盘距持仓最高价回撤15%,0.45056221575876504,0.17381406183820403,3.4204951468430176,0.1104426299957027,0.46059227453614576,False,False,strong,False,1.3866565579984838,0.007945655999999999
065-AGT-2026-04-18,AGT,2026-04-18,2026-04-19,2026-04-19T05:14:59+00:00,1776575699999,2026-04-19T05:15:00+00:00,1776575700000,0.013335,1.0,1.0,保护止损,0.6864700202384217,0.10346914078257363,1.4358595560623149,0.03225806451612795,0.3226556368064043,True,True,weak,False,0.025439503619441473,0.0133446
066-SXT-2026-04-20,SXT,2026-04-20,2026-04-21,2026-05-03T09:04:59+00:00,1777799099999,2026-05-03T09:05:00+00:00,1777799100000,0.01562,1.0,1.0,保护止损,0.8084058630557371,0.1478450627386797,4.0887884635472505,0.16666666666666186,0.15873404309674852,True,True,weak,True,0.07886992348440236,0.0156308
067-SPK-2026-04-24,SPK,2026-04-24,2026-04-25,2026-04-25T10:09:59+00:00,1777111799999,2026-04-25T10:10:00+00:00,1777111800000,0.03981,1.0,1.0,保护止损,0.7938635919507324,0.1414707785205953,9.101031405242072,0.0,0.2725268951903197,True,True,weak,True,0.0664673413063479,0.0400016
068-WET-2026-04-23,WET,2026-04-23,2026-04-24,2026-04-27T06:39:59+00:00,1777271999999,2026-04-27T06:40:00+00:00,1777272000000,0.09159,1.0,1.0,保护止损,0.6789631581729128,0.09383351479758473,2.0721320362617837,0.0,0.1660382843272627,True,True,weak,True,0.012121819274694356,0.09183440000000001
069-XVS-2026-04-18,XVS,2026-04-18,2026-04-19,2026-04-29T15:14:59+00:00,1777475699999,2026-04-29T15:15:00+00:00,1777475700000,2.57,1.0,1.0,保护止损,0.5658616359132633,0.08469750889679717,2.581035996488147,0.0,0.5899040751071503,True,True,weak,True,0.0042887776983560055,2.57416
070-STO-2026-04-26,STO,2026-04-26,2026-04-27,2026-05-10T23:59:59+00:00,1778457599999,2026-05-11T00:00:00+00:00,1778457600000,0.08774,1.0,1.0,持有满14天,0.43126984126984647,0.07153439153439156,0.5233750833124151,0.1666666666666795,0.5277102455966262,True,False,weak,True,0.0853336396003217,0.08010439999999999
071-ZETA-2026-04-30,ZETA,2026-04-30,2026-05-01,2026-05-14T23:59:59+00:00,1778803199999,2026-05-15T00:00:00+00:00,1778803200000,0.05609,1.0,1.0,持有满14天,0.73,0.12237871674491396,0.6337168349377789,0.2,0.324996912436705,True,True,weak,True,0.09305508039685262,0.053783199999999996
072-BIO-2026-05-03,BIO,2026-05-03,2026-05-04,2026-05-04T22:54:59+00:00,1777935299999,2026-05-04T22:55:00+00:00,1777935300000,0.05554,1.0,1.0,保护止损,0.707680807366888,0.14406779661016944,2.275467642135232,0.017857142857135997,0.35453397408247717,True,True,weak,True,0.07308201058201069,0.0556416
073-PHA-2026-04-29,PHA,2026-04-29,2026-04-30,2026-05-13T21:09:59+00:00,1778706599999,2026-05-13T21:10:00+00:00,1778706600000,0.03408,1.0,1.0,5m收盘距持仓最高价回撤15%,0.4,0.1516056758775205,0.9911096764061805,0.0,0.7517253521126761,False,True,weak,True,0.2941365979381443,0.031164160000000003
074-FHE-2026-05-06,FHE,2026-05-06,2026-05-07,2026-05-07T12:14:59+00:00,1778156099999,2026-05-07T12:15:00+00:00,1778156100000,0.04684,1.0,1.0,5m收盘距持仓最高价回撤15%,0.6606291244799946,0.15415162454873643,4.522409643825845,0.09116022099447608,0.38621067305395473,True,False,weak,False,0.3134186818397344,0.04234872
075-HYPER-2026-05-05,HYPER,2026-05-05,2026-05-06,2026-05-16T10:24:59+00:00,1778927099999,2026-05-16T10:25:00+00:00,1778927100000,0.1018,1.0,1.0,保护止损,0.7526677629016465,0.12730390055722252,3.6579657218740924,0.04545454545454402,0.318523488627634,True,True,weak,True,0.05146926266450347,0.1020648
076-FLOCK-2026-05-08,FLOCK,2026-05-08,2026-05-09,2026-05-12T13:59:59+00:00,1778594399999,2026-05-12T14:00:00+00:00,1778594400000,0.07139,1.0,1.0,5m收盘距持仓最高价回撤15%,0.7157167666019661,0.15006545281447103,7.46267255245678,0.08695652173913743,0.6665507693521836,True,True,weak,True,0.08355899419729207,0.07134599999999999
077-SXT-2026-05-09,SXT,2026-05-09,2026-05-10,2026-05-15T13:59:59+00:00,1778853599999,2026-05-15T14:00:00+00:00,1778853600000,0.01291,1.0,1.0,5m收盘距持仓最高价回撤15%,0.7364116783203605,0.1579634464751959,4.22359546487176,0.0,0.36116100336726537,True,True,weak,True,0.11175616835994195,0.0126776
078-JOE-2026-05-11,JOE,2026-05-11,2026-05-12,2026-05-13T14:04:59+00:00,1778681099999,2026-05-13T14:05:00+00:00,1778681100000,0.04815,1.0,1.0,保护止损,0.7008795117894964,0.09121813031161463,5.900143576240119,0.04545454545454402,0.434879126502142,True,True,weak,True,0.010689062798243887,0.0481988
079-SAPIEN-2026-05-13,SAPIEN,2026-05-13,2026-05-14,2026-05-15T14:34:59+00:00,1778855699999,2026-05-15T14:35:00+00:00,1778855700000,0.12055,1.0,1.0,5m收盘距持仓最高价回撤15%,0.7305785362821446,0.1537381537381537,2.7706439072930964,0.2784810126582256,0.4958014634492884,True,True,strong,False,0.18215767634854774,0.11086
080-ACX-2026-05-13,ACX,2026-05-13,2026-05-14,2026-05-27T23:59:59+00:00,1779926399999,2026-05-28T00:00:00+00:00,1779926400000,0.04265,1.0,1.0,持有满14天,0.14639889196675873,0.015466297322252909,0.6771654273553814,0.0,0.30087494815266985,False,False,weak,False,0.024840312278211485,0.038888400000000004
