case_id,model_version,symbol,group,signal_date,entry_date,entry_price,initial_atr15m,initial_stop,exit_time_utc,weighted_exit_price,exit_events,last_exit_reason,gross_return_1x,net_return_1x,net_return_2x,mae_1x,mfe_until_exit_1x,theoretical_14d_mfe_1x,mfe_capture_ratio,old_net_return_1x,old_net_return_2x,new_minus_old_2x,right_censored_mark,coverage_ratio,decision_count
11-B2-2026-02-04,v1,B2,第二批20币,2026-02-04,2026-02-05,0.7967,0.007999999999999991,0.732964,2026-02-05T23:55:00+00:00,0.7039,1,保护止损,-0.11648048198820138,-0.12000750601220045,-0.2400150120244009,-0.12137567465796417,0.04129534329107565,0.10455629471570238,-1.1140456182472982,-0.1153818884134579,-0.2307637768269158,-0.009251235197485108,False,1.0,1
12-SIREN-2026-02-10,v1,SIREN,样本内,2026-02-10,2026-02-11,0.10077,0.0014849999999999991,0.0927084,2026-02-11T21:50:00+00:00,0.09927,1,5m收盘距持仓最高价回撤15%,-0.014885382554331694,-0.01881797583754785,-0.0376359516750957,-0.060732360821673104,0.16264761337699718,2.725116602163342,-0.005462291977713867,0.2271941182634236,0.4543882365268472,-0.4920241882019429,False,1.0,1
13-SAFE-2026-02-05,v1,SAFE,第二批20币,2026-02-05,2026-02-06,0.0968,0.0019499999999999984,0.089056,2026-02-19T08:35:00+00:00,0.1063,1,5m收盘距持仓最高价回撤15%,0.09814049586776874,0.09375670147308712,0.18751340294617425,-0.08057851239669422,0.30165289256198347,0.30165289256198347,0.3253424657534251,0.16783993995480137,0.33567987990960274,-0.1481664769634285,False,1.0,1
14-CYS-2026-02-13,v1,CYS,新增样本外,2026-02-13,2026-02-14,0.4439,0.0039000000000000068,0.40838800000000003,2026-02-19T05:40:00+00:00,0.4808,1,5m收盘距持仓最高价回撤15%,0.0831268303671997,0.07880297076493559,0.15760594152987117,-0.014192385672448848,0.2813696778553727,0.2813696778553727,0.29543634907926314,-0.07399753320572199,-0.14799506641144397,0.3056010079413152,False,1.0,1
15-GWEI-2026-02-13,v1,GWEI,新增样本外,2026-02-13,2026-02-14,0.026382,0.00017271428571428597,0.02427144,2026-02-19T13:45:00+00:00,0.026184,1,5m收盘距持仓最高价回撤15%,-0.007505117125312766,-0.011467172545970183,-0.022934345091940367,-0.04901068910620876,0.1676142824653173,0.7702600257751497,-0.009743614979577845,0.10583238042147847,0.21166476084295693,-0.2345991059348973,False,1.0,1
16-VELVET-2026-02-19,v1,VELVET,样本内,2026-02-19,2026-02-20,0.07825,0.000954285714285714,0.07199,2026-02-24T15:20:00+00:00,0.0856,1,5m收盘距持仓最高价回撤15%,0.09392971246006376,0.08956272757998374,0.17912545515996747,-0.007923322683705991,0.2907348242811503,0.3061980830670925,0.3067612687813019,0.013191508357087612,0.026383016714175225,0.15274243844579224,False,1.0,1
17-JCT-2026-02-20,v1,JCT,第二批20币,2026-02-20,2026-02-21,0.001757,1.6000000000000003e-05,0.00161644,2026-02-24T05:55:00+00:00,0.001642,1,5m收盘距持仓最高价回撤15%,-0.06545247581104163,-0.06918320445051851,-0.13836640890103702,-0.12350597609561764,0.13375071143995432,0.2851451337507114,-0.229540918163673,-0.12303679493602444,-0.2460735898720489,0.10770718097101187,False,1.0,1
18-JCT-2026-03-01,v1,JCT,第二批20币,2026-03-01,2026-03-02,0.001498,1.3499999999999964e-05,0.00137816,2026-03-06T07:40:00+00:00,0.0019445,2,5m收盘距持仓最高价回撤15%,0.29806408544726315,0.2928821928905874,0.5857643857811748,-0.012683578104138782,0.5073431241655542,0.6555407209612818,0.4546843177189411,-0.0013324485874713085,-0.002664897174942617,0.5884292829561175,False,1.0,2
19-GUA-2026-02-25,v1,GUA,第二批20币,2026-02-25,2026-02-26,0.23583,0.0030342857142857177,0.2169636,2026-02-27T15:10:00+00:00,0.21685,1,保护止损,-0.08048170292159618,-0.08415243464646016,-0.16830486929292032,-0.09561972607386682,0.0722978416656066,0.26192596361786014,-0.3072689007608878,0.13880164870614947,0.27760329741229894,-0.44590816670521927,False,1.0,1
20-SAFE-2026-02-20,v1,SAFE,第二批20币,2026-02-20,2026-02-21,0.1096,0.0005571428571428562,0.100832,2026-02-23T03:30:00+00:00,0.1009,1,保护止损,-0.07937956204379559,-0.08305469353264283,-0.16610938706528566,-0.08029197080291972,0.03649635036496357,0.03649635036496357,-2.1749999999999954,-0.08305469353264279,-0.16610938706528558,-8.326672684688674e-17,False,1.0,1
21-GWEI-2026-03-10,v1,GWEI,新增样本外,2026-03-10,2026-03-11,0.051241,0.0006549285714285721,0.04714172,2026-03-13T15:25:00+00:00,0.050465,1,5m收盘距持仓最高价回撤15%,-0.015144122870357712,-0.01907568325810083,-0.03815136651620166,-0.03142015183154112,0.16295544583439026,0.16295544583439026,-0.092934131736527,0.012685543999528372,0.025371087999056744,-0.0635224545152584,False,1.0,1
22-LAB-2026-03-11,v1,LAB,第二批20币,2026-03-11,2026-03-12,0.14677,0.001230000000000003,0.13502840000000002,2026-03-21T01:15:00+00:00,0.18031,1,5m收盘距持仓最高价回撤15%,0.22852081488042497,0.2236165401703234,0.4472330803406468,-0.021939088369557824,0.4475028956871294,0.6011446480888463,0.38014280856851396,0.36124031830051134,0.7224806366010227,-0.2752475562603759,False,1.0,1
23-BLUAI-2026-03-12,v1,BLUAI,第二批20币,2026-03-12,2026-03-13,0.007335,0.00010521428571428567,0.0067482,2026-03-15T07:40:00+00:00,0.006921,1,5m收盘距持仓最高价回撤15%,-0.05644171779141105,-0.06020841752078665,-0.1204168350415733,-0.056578050443081174,0.11111111111111094,0.5147920927062031,-0.1096398305084746,-0.1574329187568967,-0.3148658375137934,0.19444900247222008,False,1.0,1
24-VELVET-2026-03-17,v1,VELVET,样本内,2026-03-17,2026-03-18,0.07998,0.0004728571428571449,0.0735816,2026-03-22T08:10:00+00:00,0.07756,1,5m收盘距持仓最高价回撤15%,-0.030257564391097724,-0.03412879167895755,-0.0682575833579151,-0.041010252563140726,0.14741185296324089,0.14741185296324089,-0.2052586938083117,0.028635402363564936,0.05727080472712987,-0.12552838808504496,False,1.0,1
25-BLUAI-2026-03-20,v1,BLUAI,第二批20币,2026-03-20,2026-03-21,0.006298,5.428571428571443e-05,0.00579416,2026-03-22T17:25:00+00:00,0.006918,1,5m收盘距持仓最高价回撤15%,0.09844395046046372,0.09405894467020226,0.18811788934040452,-0.025246109876151057,0.4525246109876151,0.7642108605906637,0.12881778516517775,0.1101899091623043,0.2203798183246086,-0.032261928984204075,False,1.0,1
26-LIGHT-2026-03-20,v1,LIGHT,第二批20币,2026-03-20,2026-03-21,0.2245,0.003842857142857144,0.20654,2026-03-23T04:50:00+00:00,0.2541,1,5m收盘距持仓最高价回撤15%,0.13184855233853,0.12733019484416452,0.25466038968832905,-0.062360801781737196,0.33585746102449887,0.757238307349666,0.1741176470588234,-0.03904084925916544,-0.07808169851833088,0.33274208820665996,False,1.0,1
27-CYS-2026-03-21,v1,CYS,新增样本外,2026-03-21,2026-03-22,0.5711,0.004471428571428571,0.525412,2026-03-22T21:35:00+00:00,0.6526,1,5m收盘距持仓最高价回撤15%,0.14270705655752036,0.13814535174092346,0.2762907034818469,-0.04430047277184401,0.34739975485904373,0.34739975485904373,0.4107862903225803,-0.048464443901550934,-0.09692888780310187,0.3732195912849488,False,1.0,1
28-AIA-2026-03-25,v1,AIA,第二批20币,2026-03-25,2026-03-26,0.09686,0.0007528571428571425,0.0891112,2026-03-27T11:35:00+00:00,0.0878,1,保护止损,-0.09353706380342763,-0.09715567831918237,-0.19431135663836474,-0.0970472847408631,0.07867024571546555,0.5242618211852157,-0.17841669948798744,0.2310765625470099,0.4621531250940198,-0.6564644817323846,False,1.0,1
29-ZBT-2026-03-25,v1,ZBT,第二批20币,2026-03-25,2026-03-26,0.07222,0.0002900000000000006,0.06644240000000001,2026-03-27T10:55:00+00:00,0.06635,1,保护止损,-0.08127942398227639,-0.08494697119192796,-0.1698939423838559,-0.08474106895596789,0.0019385211852671613,0.6442813625034614,-0.12615516870836027,0.09764989544588465,0.1952997908917693,-0.3651937332756252,False,1.0,1
30-ZBT-2026-03-31,v1,ZBT,第二批20币,2026-03-31,2026-04-01,0.09568,0.0014049999999999996,0.0880256,2026-04-03T03:40:00+00:00,0.09915,1,5m收盘距持仓最高价回撤15%,0.036266722408026864,0.03212992910500079,0.06425985821000157,-0.05915551839464883,0.22104933110367897,0.26943979933110374,0.1346004654771144,-0.001701863830866787,-0.003403727661733574,0.06766358587173515,False,1.0,1
31-SAFE-2026-04-01,v1,SAFE,第二批20币,2026-04-01,2026-04-02,0.1033,0.0008714285714285716,0.09503600000000001,2026-04-05T13:45:00+00:00,0.119,1,5m收盘距持仓最高价回撤15%,0.15198451113262323,0.14738577056921964,0.2947715411384393,-0.06485963213939983,0.3639883833494675,0.5217812197483058,0.29128014842300526,0.10110466385718396,0.20220932771436792,0.09256221342407137,False,1.0,1
32-SOON-2026-04-10,v1,SOON,样本外,2026-04-10,2026-04-11,0.1184,0.002599999999999999,0.108928,2026-04-11T05:30:00+00:00,0.1362,1,5m收盘距持仓最高价回撤15%,0.15033783783783772,0.14574567082052092,0.29149134164104185,-0.014358108108108114,0.3614864864864864,2.251689189189189,0.06676669167291818,0.031339348330366106,0.06267869666073221,0.22881264498030962,False,1.0,1
33-CLO-2026-04-11,v1,CLO,新增样本外,2026-04-11,2026-04-12,0.08973,0.001947857142857145,0.0825516,2026-04-12T00:20:00+00:00,0.0817,1,保护止损,-0.08949069430513779,-0.09312546199254235,-0.1862509239850847,-0.09550874846762514,0.017051153460380997,0.9304580407890337,-0.09617918313570505,-0.138524689170639,-0.277049378341278,0.09079845435619333,False,1.0,1
34-ZBT-2026-04-07,v1,ZBT,第二批20币,2026-04-07,2026-04-08,0.10439,0.0008764285714285716,0.0960388,2026-04-12T13:55:00+00:00,0.10284,1,5m收盘距持仓最高价回撤15%,-0.01484816553309698,-0.01878090738725635,-0.0375618147745127,-0.028163617204713054,0.16352141009675258,0.21141871826803338,-0.07023108291798792,0.07252857060091904,0.14505714120183807,-0.18261895597635078,False,1.0,1
35-LIGHT-2026-04-14,v1,LIGHT,第二批20币,2026-04-14,2026-04-15,0.1719,0.0015857142857142817,0.158148,2026-04-16T16:10:00+00:00,0.1955,1,5m收盘距持仓最高价回撤15%,0.13728912158231532,0.13274904524865327,0.26549809049730655,-0.0005817335660266432,0.34264107038976155,0.6893542757417104,0.19915611814345993,-0.06077432104958211,-0.12154864209916422,0.38704673259647077,False,1.0,1
36-RAVE-2026-04-21,v1,RAVE,样本内,2026-04-21,2026-04-22,1.6186,0.12833357142857144,1.2977660714285715,2026-04-22T04:00:00+00:00,1.38806,1,5m收盘距持仓最高价回撤15%,-0.1424317311256641,-0.14585515734871546,-0.2917103146974309,-0.16413567280365748,0.009088100827876033,0.009088100827876033,-15.672331747110645,-0.3380786678218998,-0.6761573356437997,0.38444702094636873,False,1.0,1
37-SOON-2026-04-21,v1,SOON,样本外,2026-04-21,2026-04-22,0.1652,0.0010142857142857176,0.151984,2026-04-25T11:45:00+00:00,0.2061,1,5m收盘距持仓最高价回撤15%,0.2475786924939467,0.24259833843209444,0.4851966768641889,-0.029055690072639417,0.4951573849878934,0.4951573849878934,0.5,0.06775432186474484,0.13550864372948968,0.3496880331346992,False,1.0,1
38-JCT-2026-04-23,v1,JCT,第二批20币,2026-04-23,2026-04-24,0.002493,1.900000000000001e-05,0.00229356,2026-04-29T08:00:00+00:00,0.00365375,4,多周期退出评分,0.46560369033293214,0.45975297699826995,0.9195059539965399,-0.06297633373445644,0.5948656237464904,0.5948656237464904,0.7827039784221169,0.23971631546373745,0.4794326309274749,0.440073323069065,False,1.0,4
39-BLUAI-2026-04-25,v1,BLUAI,第二批20币,2026-04-25,2026-04-26,0.01123,7.749999999999969e-05,0.0103316,2026-04-26T03:30:00+00:00,0.010225,1,保护止损,-0.08949243098842397,-0.09312719174296114,-0.18625438348592227,-0.11335707925200356,0.028049866429207482,0.4256455921638467,-0.21025104602510492,0.10838038971033877,0.21676077942067754,-0.4030151629065998,False,1.0,1
40-EVAA-2026-04-25,v1,EVAA,新增样本外,2026-04-25,2026-04-26,0.5486,0.004342857142857133,0.5047119999999999,2026-05-03T20:05:00+00:00,0.5382,1,5m收盘距持仓最高价回撤15%,-0.018957345971563955,-0.022873683911797227,-0.045747367823594454,-0.04028436018957349,0.17462632154575286,0.9132336857455343,-0.0207584830339321,0.07643662729226211,0.15287325458452422,-0.19862062240811867,False,1.0,1
41-ZBT-2026-05-06,v1,ZBT,第二批20币,2026-05-06,2026-05-07,0.18267,0.0010657142857142868,0.1680564,2026-05-10T22:00:00+00:00,0.1675,1,保护止损,-0.08304592981879888,-0.08670642510894333,-0.17341285021788666,-0.08556413204138613,0.07050966223244104,0.07050966223244104,-1.1777950310558996,-0.17476428322530502,-0.34952856645061003,0.17611571623272337,False,1.0,1
42-RAVE-2026-05-13,v1,RAVE,样本内,2026-05-13,2026-05-14,0.6593,0.004835714285714292,0.606556,2026-05-15T14:05:00+00:00,0.6057,1,保护止损,-0.0812983467313817,-0.08496581840111661,-0.16993163680223322,-0.09965114515395113,0.02988017594418335,0.02988017594418335,-2.7208121827411027,-0.16548640925338765,-0.3309728185067753,0.16104118170454207,False,1.0,1
43-BLUAI-2026-05-17,v1,BLUAI,第二批20币,2026-05-17,2026-05-18,0.015805,9.828571428571445e-05,0.014540599999999999,2026-05-19T04:20:00+00:00,0.014482,1,保护止损,-0.08370768744068335,-0.08736554098383431,-0.17473108196766862,-0.12439101550142351,0.0629547611515342,0.0629547611515342,-1.329648241206033,-0.37183121892879856,-0.7436624378575971,0.5689313558899285,False,1.0,1
44-B2-2026-05-15,v1,B2,第二批20币,2026-05-15,2026-05-16,0.6311,0.00282142857142857,0.580612,2026-05-24T07:40:00+00:00,0.6215,1,5m收盘距持仓最高价回撤15%,-0.015211535414355826,-0.019142826690146775,-0.03828565338029355,-0.0638567580415148,0.16463318016162254,0.16463318016162254,-0.09239653512993228,0.03404283178216529,0.06808566356433059,-0.10637131694462414,False,1.0,1
45-BLUAI-2026-05-20,v1,BLUAI,第二批20币,2026-05-20,2026-05-21,0.008975,0.0001245000000000001,0.008257,2026-05-23T21:05:00+00:00,0.011235,1,5m收盘距持仓最高价回撤15%,0.2518105849582173,0.24681333711407283,0.49362667422814566,-0.08066852367688027,0.4774373259052924,0.6880222841225627,0.3659919028340081,0.20575228373336887,0.41150456746673775,0.08212210676140791,False,1.0,1
46-GWEI-2026-05-22,v1,GWEI,新增样本外,2026-05-22,2026-05-23,0.11674,0.0010814285714285735,0.10740079999999999,2026-05-26T17:55:00+00:00,0.10737,1,保护止损,-0.08026383416138427,-0.08393543562181793,-0.16787087124363587,-0.0911427102963851,0.04985437724858666,0.04985437724858666,-1.60996563573883,-0.05322078132581851,-0.10644156265163703,-0.06142930859199884,False,1.0,1
47-B2-2026-05-27,v1,B2,第二批20币,2026-05-27,2026-05-28,0.5036,0.004192857142857153,0.46331200000000006,2026-05-28T09:55:00+00:00,0.4559,1,保护止损,-0.09471803018268465,-0.09833193026179576,-0.19666386052359153,-0.11417791898332019,0.00853852263701338,0.03971405877680678,-2.385000000000012,-0.11138525173640017,-0.22277050347280034,0.026106642949208808,False,1.0,1
48-ZBT-2026-06-04,v1,ZBT,第二批20币,2026-06-04,2026-06-05,0.12803,0.0017164285714285732,0.1177876,2026-06-05T07:20:00+00:00,0.11541,1,保护止损,-0.09857064750449118,-0.10216916787373476,-0.2043383357474695,-0.11872217449035383,0.0064047488869796165,0.10286651566039207,-0.958238420653,-0.11127117007101162,-0.22254234014202323,0.01820400439455372,False,1.0,1
49-VELVET-2026-06-06,v1,VELVET,样本内,2026-06-06,2026-06-07,0.18493,0.002850714285714286,0.1701356,2026-06-07T17:40:00+00:00,0.23496,1,5m收盘距持仓最高价回撤15%,0.2705347969501972,0.26546280175279136,0.5309256035055827,-0.004271886659817259,0.5011085275509652,9.393121721732546,0.02880137242598167,1.3573391798569086,2.714678359713817,-2.1837527562082344,False,1.0,1
50-KGEN-2026-06-10,v1,KGEN,第二批20币,2026-06-10,2026-06-11,0.15793,0.0026985714285714273,0.1452956,2026-06-21T21:10:00+00:00,0.1679,1,5m收盘距持仓最高价回撤15%,0.06312923447096819,0.05888520559084465,0.1177704111816893,-0.018109288925473144,0.25878553789653647,0.25878553789653647,0.24394421335943248,0.06847130155569328,0.13694260311138656,-0.01917219192969727,False,1.0,1
51-BLUAI-2026-06-10,v1,BLUAI,第二批20币,2026-06-10,2026-06-11,0.011905,0.00011471428571428582,0.0109526,2026-06-13T16:50:00+00:00,0.011404,1,5m收盘距持仓最高价回撤15%,-0.042083158336833404,-0.0459071776648301,-0.0918143553296602,-0.08021839563208744,0.15917681646367066,0.4566148677026458,-0.09216335540838885,0.09163479005868985,0.1832695801173797,-0.2750839354470399,False,1.0,1
52-ZBT-2026-06-13,v1,ZBT,第二批20币,2026-06-13,2026-06-14,0.11534,0.0010307142857142865,0.1061128,2026-06-20T00:55:00+00:00,0.11795,1,5m收盘距持仓最高价回撤15%,0.02262874978324958,0.018546399484713705,0.03709279896942741,-0.0413559909831801,0.208080457777007,0.208080457777007,0.10875000000000032,-0.006841700680483992,-0.013683401360967984,0.05077620033039539,False,1.0,1
53-SIREN-2026-06-15,v1,SIREN,样本内,2026-06-15,2026-06-16,0.0528,0.003497142857142857,0.04405714285714286,2026-06-16T09:20:00+00:00,0.0475,1,5m收盘距持仓最高价回撤15%,-0.10037878787878785,-0.10397009012278469,-0.20794018024556937,-0.13636363636363635,0.11742424242424243,0.11742424242424243,-0.854838709677419,-0.130379392729692,-0.260758785459384,0.05281860521381465,False,1.0,1
54-AIA-2026-06-13,v1,AIA,第二批20币,2026-06-13,2026-06-14,0.06066,0.001432857142857144,0.0558072,2026-06-16T02:35:00+00:00,0.05574,1,保护止损,-0.0811078140454995,-0.08477604632475899,-0.16955209264951798,-0.09182327728321793,0.053082756346851445,0.053082756346851445,-1.5279503105590018,-0.10431527317932551,-0.20863054635865103,0.03907845370913304,False,1.0,1
55-BIRB-2026-06-20,v1,BIRB,样本内,2026-06-20,2026-06-21,0.07169,0.00047214285714285647,0.06595480000000001,2026-06-23T06:25:00+00:00,0.06521,1,保护止损,-0.09038917561724091,-0.09402035655290064,-0.18804071310580128,-0.09792160691867757,0.017017715162505276,0.5235039754498534,-0.1726618705035972,-0.1437582360735359,-0.2875164721470718,0.09947575904127054,False,1.0,1
56-GWEI-2026-06-23,v1,GWEI,新增样本外,2026-06-23,2026-06-24,0.1192,0.0008857142857142902,0.109664,2026-06-29T14:30:00+00:00,0.2087,1,5m收盘距持仓最高价回撤15%,0.7508389261744965,0.7438495492237001,1.4876990984474001,-0.030201342281879207,1.0973154362416109,1.0973154362416109,0.6842507645259938,0.06285415745689832,0.12570831491379664,1.3619907835336034,False,1.0,1
57-ZBT-2026-06-23,v1,ZBT,第二批20币,2026-06-23,2026-06-24,0.1071,0.0005985714285714285,0.098532,2026-07-02T05:05:00+00:00,0.13448,1,5m收盘距持仓最高价回撤15%,0.2556489262371615,0.2506363556733404,0.5012727113466808,-0.08216619981325868,0.4799253034547153,0.4799253034547153,0.5326848249027236,0.12620510612761407,0.25241021225522814,0.2488624990914527,False,1.0,1
58-KGEN-2026-06-30,v1,KGEN,第二批20币,2026-06-30,2026-07-01,0.1961,0.0023757142857142844,0.180412,2026-07-01T11:40:00+00:00,0.1795,1,保护止损,-0.08465068842427337,-0.08830477749243992,-0.17660955498487985,-0.09484956654767973,0.018867924528301883,0.018867924528301883,-4.4864864864864895,-0.10557365635887835,-0.2111473127177567,0.034537757732876845,False,1.0,1
59-COLLECT-2026-07-01,v1,COLLECT,第二批20币,2026-07-01,2026-07-02,0.03803,0.000307857142857143,0.0349876,2026-07-16T00:00:00+00:00,0.04302,1,持有满14天,0.13121220089403107,0.1266963837247932,0.2533927674495864,-0.026820930844070445,0.21903760189324206,0.21903760189324206,0.599039615846339,0.06672114619039596,0.13344229238079192,0.11995047506879447,False,1.0,1
60-BIRB-2026-07-03,v1,BIRB,样本内,2026-07-03,2026-07-04,0.07794,0.0014178571428571424,0.0717048,2026-07-04T04:55:00+00:00,0.0714,1,保护止损,-0.08391070053887595,-0.08756774365049713,-0.17513548730099426,-0.09417500641519116,0.011419040287400595,0.16217603284577886,-0.5174050632911383,-0.18558392581017083,-0.37116785162034166,0.1960323643193474,False,1.0,1
61-ESPORTS-2026-07-09,v1,ESPORTS,样本外,2026-07-09,2026-07-10,0.02142,0.0004892857142857139,0.019706400000000002,2026-07-10T00:45:00+00:00,0.01926,1,保护止损,-0.10084033613445387,-0.1044297958704441,-0.2088595917408882,-0.10737628384687203,0.028478057889822495,1.448646125116713,-0.06961005478569134,-0.2039375963292836,-0.4078751926585672,0.199015600917679,False,1.0,1
62-GUA-2026-07-09,v1,GUA,第二批20币,2026-07-09,2026-07-10,0.05685,0.0005849999999999982,0.052302,2026-07-11T02:45:00+00:00,0.05214,1,保护止损,-0.0828496042216359,-0.0865108832466992,-0.1730217664933984,-0.09498680738786269,0.05171503957783652,0.1243623570800354,-0.6661951909476651,-0.15308661480908006,-0.3061732296181601,0.13315146312476173,False,1.0,1
63-AIA-2026-07-08,v1,AIA,第二批20币,2026-07-08,2026-07-09,0.05319,0.00022214285714285725,0.0489348,2026-07-23T00:00:00+00:00,0.06431,1,持有满14天,0.20906185373190467,0.20423525950542998,0.40847051901085996,-0.04098514758413241,0.2953562699755594,0.2953562699755594,0.7078294080203695,0.021287374489599404,0.04257474897919881,0.3658957700316611,False,1.0,1
64-ZBT-2026-07-14,v1,ZBT,第二批20币,2026-07-14,2026-07-15,0.10821,0.001279285714285713,0.0995532,2026-07-15T02:35:00+00:00,0.09933,1,保护止损,-0.0820626559467702,-0.0857270764819128,-0.1714541529638256,-0.0839109139635894,0.003604103132797354,0.12799186766472603,-0.6411552346570398,-0.1713279844524979,-0.3426559689049958,0.17120181594117018,False,1.0,1
65-ZBT-2026-07-17,v1,ZBT,第二批20币,2026-07-17,2026-07-18,0.0914,0.0005792857142857108,0.084088,2026-07-18T06:25:00+00:00,0.08398,1,保护止损,-0.08118161925601741,-0.084849556903698,-0.169699113807396,-0.08894967177242885,0.003391684901531855,0.3667396061269148,-0.22136038186157483,0.017366579750782915,0.03473315950156583,-0.20443227330896183,False,1.0,1
66-BTR-2026-07-20,v1,BTR,第二批20币,2026-07-20,2026-07-21,0.01706,7.214285714285668e-05,0.0156952,2026-08-01T23:59:59+00:00,0.01914,1,数据截止日强制估值,0.12192262602579151,0.11744389298776436,0.23488778597552873,-0.04689331770222738,0.15240328253223923,0.15240328253223923,0.8000000000000008,-0.01742002513144854,-0.03484005026289708,0.26972783623842583,True,1.0,0
67-DEXE-2026-07-22,v1,DEXE,样本内,2026-07-22,2026-07-23,4.156,0.12350000000000004,3.82352,2026-07-23T03:10:00+00:00,3.719,1,保护止损,-0.10514918190567846,-0.10872144066054612,-0.21744288132109224,-0.19032723772858506,0.009143407122232938,0.5519730510105874,-0.19049694856146446,-0.6424340923542712,-1.2848681847085424,1.0674253033874501,False,1.0,1
