case_id,model_version,symbol,group,signal_date,entry_date,entry_price,initial_atr15m,initial_stop,exit_time_utc,weighted_exit_price,exit_events,last_exit_reason,gross_return_1x,net_return_1x,net_return_2x,mae_1x,mfe_until_exit_1x,theoretical_14d_mfe_1x,mfe_capture_ratio,old_net_return_1x,old_net_return_2x,new_minus_old_2x,right_censored_mark,coverage_ratio,decision_count
32-SOON-2026-04-10,v2,SOON,样本外,2026-04-10,2026-04-11,0.1184,0.002599999999999999,0.108928,2026-04-12T21:40:00+00:00,0.13005,3,保护止损,0.09839527027027017,0.09401045881210537,0.18802091762421075,-0.014358108108108114,0.3614864864864864,2.251689189189189,0.0436984246061515,0.031339348330366106,0.06267869666073221,0.12534222096347852,False,1.0,3
33-CLO-2026-04-11,v2,CLO,新增样本外,2026-04-11,2026-04-12,0.08973,0.001947857142857145,0.0825516,2026-04-12T00:20:00+00:00,0.0817,1,保护止损,-0.08949069430513779,-0.09312546199254235,-0.1862509239850847,-0.09550874846762514,0.017051153460380997,0.9304580407890337,-0.09617918313570505,-0.138524689170639,-0.277049378341278,0.09079845435619333,False,1.0,1
34-ZBT-2026-04-07,v2,ZBT,第二批20币,2026-04-07,2026-04-08,0.10439,0.0008764285714285716,0.0960388,2026-04-12T21:50:00+00:00,0.10269500000000001,2,V2弱趋势分层回撤,-0.016237187470064085,-0.020164384326471108,-0.040328768652942215,-0.03276175878915599,0.16352141009675258,0.21141871826803338,-0.07680108744902535,0.07252857060091904,0.14505714120183807,-0.1853859098547803,False,1.0,2
35-LIGHT-2026-04-14,v2,LIGHT,第二批20币,2026-04-14,2026-04-15,0.1719,0.0015857142857142817,0.158148,2026-04-18T23:50:00+00:00,0.18937500000000002,2,保护止损,0.10165794066317635,0.09726010457270445,0.1945202091454089,-0.10005817335660261,0.6893542757417104,0.6893542757417104,0.14746835443037984,-0.06077432104958211,-0.12154864209916422,0.3160688512445731,False,1.0,2
36-RAVE-2026-04-21,v2,RAVE,样本内,2026-04-21,2026-04-22,1.6186,0.12833357142857144,1.2977660714285715,2026-04-22T12:15:00+00:00,1.3605125,2,保护止损,-0.15945106882491045,-0.16280655358010046,-0.3256131071602009,-0.2519708389966637,0.009088100827876033,0.009088100827876033,-17.54503738953076,-0.3380786678218998,-0.6761573356437997,0.35054422848359873,False,1.0,2
37-SOON-2026-04-21,v2,SOON,样本外,2026-04-21,2026-04-22,0.1652,0.0010142857142857176,0.151984,2026-04-26T18:20:00+00:00,0.20072500000000001,2,V2弱趋势分层回撤,0.21504237288135597,0.21019190432693913,0.42038380865387825,-0.029055690072639417,0.4951573849878934,0.4951573849878934,0.4342909535452324,0.06775432186474484,0.13550864372948968,0.2848751649243886,False,1.0,2
38-JCT-2026-04-23,v2,JCT,第二批20币,2026-04-23,2026-04-24,0.002493,1.900000000000001e-05,0.00229356,2026-04-30T02:10:00+00:00,0.0035375,4,V2弱趋势分层回撤,0.41897312474929804,0.4133085613770455,0.826617122754091,-0.06297633373445644,0.5948656237464904,0.5948656237464904,0.7043155765340523,0.23971631546373745,0.4794326309274749,0.34718449182661615,False,1.0,4
39-BLUAI-2026-04-25,v2,BLUAI,第二批20币,2026-04-25,2026-04-26,0.01123,7.749999999999969e-05,0.0103316,2026-04-26T03:30:00+00:00,0.010225,1,保护止损,-0.08949243098842397,-0.09312719174296114,-0.18625438348592227,-0.11335707925200356,0.028049866429207482,0.4256455921638467,-0.21025104602510492,0.10838038971033877,0.21676077942067754,-0.4030151629065998,False,1.0,1
40-EVAA-2026-04-25,v2,EVAA,新增样本外,2026-04-25,2026-04-26,0.5486,0.004342857142857133,0.5047119999999999,2026-05-03T20:15:00+00:00,0.538225,2,V2弱趋势分层回撤,-0.018911775428363198,-0.022828295286932476,-0.04565659057386495,-0.04028436018957349,0.17462632154575286,0.9132336857455343,-0.020708582834331433,0.07643662729226211,0.15287325458452422,-0.19852984515838917,False,1.0,2
41-ZBT-2026-05-06,v2,ZBT,第二批20币,2026-05-06,2026-05-07,0.18267,0.0010657142857142868,0.1680564,2026-05-10T22:00:00+00:00,0.1675,1,保护止损,-0.08304592981879888,-0.08670642510894333,-0.17341285021788666,-0.08556413204138613,0.07050966223244104,0.07050966223244104,-1.1777950310558996,-0.17476428322530502,-0.34952856645061003,0.17611571623272337,False,1.0,1
