case_id,model_version,symbol,group,signal_date,entry_date,entry_price,initial_atr15m,initial_stop,exit_time_utc,weighted_exit_price,exit_events,last_exit_reason,gross_return_1x,net_return_1x,net_return_2x,mae_1x,mfe_until_exit_1x,theoretical_14d_mfe_1x,mfe_capture_ratio,old_net_return_1x,old_net_return_2x,new_minus_old_2x,right_censored_mark,coverage_ratio,decision_count
17-EVAA-2026-04-25,v2,EVAA,新增样本外,2026-04-25,2026-04-26,0.5486,0.004342857142857133,0.5047119999999999,2026-05-03T20:15:00+00:00,0.538225,2,V2弱趋势分层回撤,-0.018911775428363198,-0.022828295286932476,-0.04565659057386495,-0.04028436018957349,0.17462632154575286,0.9132336857455343,-0.020708582834331433,0.076436627292262,0.152873254584524,-0.19852984515838895,False,1.0,2
18-RAVE-2026-05-13,v2,RAVE,样本内,2026-05-13,2026-05-14,0.6593,0.004835714285714292,0.606556,2026-05-15T14:05:00+00:00,0.6057,1,保护止损,-0.0812983467313817,-0.08496581840111661,-0.16993163680223322,-0.09965114515395113,0.02988017594418335,0.02988017594418335,-2.7208121827411027,-0.1654864092533876,-0.3309728185067752,0.16104118170454196,False,1.0,1
19-GWEI-2026-05-22,v2,GWEI,新增样本外,2026-05-22,2026-05-23,0.11674,0.0010814285714285735,0.10740079999999999,2026-05-26T17:55:00+00:00,0.10737,1,保护止损,-0.08026383416138427,-0.08393543562181793,-0.16787087124363587,-0.0911427102963851,0.04985437724858666,0.04985437724858666,-1.60996563573883,-0.05322078132581847,-0.10644156265163694,-0.061429308591998924,False,1.0,1
20-VELVET-2026-06-06,v2,VELVET,样本内,2026-06-06,2026-06-07,0.18493,0.002850714285714286,0.1701356,2026-06-11T20:50:00+00:00,0.5888275000000001,3,V2极端MFE runner回撤10%,2.184056129346239,2.171345326434677,4.342690652869354,-0.004271886659817259,8.490077326555992,9.393121721732546,0.2325165364665788,1.3573391798569088,2.7146783597138175,1.6280122931555367,False,1.0,3
21-SIREN-2026-06-15,v2,SIREN,样本内,2026-06-15,2026-06-16,0.0528,0.003497142857142857,0.04405714285714286,2026-06-16T10:30:00+00:00,0.047175,2,V2弱趋势分层回撤,-0.10653409090909083,-0.11010082108510247,-0.22020164217020494,-0.1647727272727273,0.11742424242424243,0.11742424242424243,-0.9072580645161283,-0.130379392729692,-0.260758785459384,0.04055714328917909,False,1.0,2
22-BIRB-2026-06-20,v2,BIRB,样本内,2026-06-20,2026-06-21,0.07169,0.00047214285714285647,0.06595480000000001,2026-06-23T06:25:00+00:00,0.06521,1,保护止损,-0.09038917561724091,-0.09402035655290064,-0.18804071310580128,-0.09792160691867757,0.017017715162505276,0.5235039754498534,-0.1726618705035972,-0.1437582360735358,-0.2875164721470716,0.09947575904127032,False,1.0,1
23-GWEI-2026-06-23,v2,GWEI,新增样本外,2026-06-23,2026-06-24,0.1192,0.0008857142857142902,0.109664,2026-07-01T01:20:00+00:00,0.1864,3,保护止损,0.563758389261745,0.5575158408016181,1.1150316816032362,-0.03271812080536918,1.0973154362416109,1.0973154362416109,0.5137614678899083,0.06285415745689826,0.12570831491379653,0.9893233666894397,False,1.0,3
24-BIRB-2026-07-03,v2,BIRB,样本内,2026-07-03,2026-07-04,0.07794,0.0014178571428571424,0.0717048,2026-07-04T04:55:00+00:00,0.0714,1,保护止损,-0.08391070053887595,-0.08756774365049713,-0.17513548730099426,-0.09417500641519116,0.011419040287400595,0.16217603284577886,-0.5174050632911383,-0.18558392581017077,-0.37116785162034155,0.19603236431934729,False,1.0,1
25-ESPORTS-2026-07-09,v2,ESPORTS,样本外,2026-07-09,2026-07-10,0.02142,0.0004892857142857139,0.019706400000000002,2026-07-10T00:45:00+00:00,0.01926,1,保护止损,-0.10084033613445387,-0.1044297958704441,-0.2088595917408882,-0.10737628384687203,0.028478057889822495,1.448646125116713,-0.06961005478569134,-0.20393759632928357,-0.40787519265856714,0.19901560091767895,False,1.0,1
26-DEXE-2026-07-22,v2,DEXE,样本内,2026-07-22,2026-07-23,4.156,0.12350000000000004,3.82352,2026-07-23T03:10:00+00:00,3.719,1,保护止损,-0.10514918190567846,-0.10872144066054612,-0.21744288132109224,-0.19032723772858506,0.009143407122232938,0.5519730510105874,-0.19049694856146446,-0.6424340923542712,-1.2848681847085424,1.0674253033874501,False,0.9375,1
